"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","GainTotal []"
10,5,30,0.6,10,0.492877307360689
10,5,30,0.6,12,0.502554284418915
10,5,30,0.6,14,0.449783269607113
10,5,30,0.6,16,0.386023563811067
10,5,30,0.6,18,0.354352615085147
10,5,30,0.6,20,0.348568751997653
10,5,30,0.6,22,0.348953857606034
10,5,30,0.6,24,0.334522210244109
10,5,30,0.6,26,0.301382381402086
10,5,30,0.6,28,0.276798470444046
10,5,30,0.6,30,0.282235529496141
10,5,30,0.6,32,0.302222223367879
10,5,30,0.6,34,0.308745714420946
10,5,30,0.6,36,0.29111593252036
10,5,30,0.6,38,0.257513366935155
10,5,30,0.6,40,0.225902492275914
10,5,30,0.6,42,0.212092851823075
10,5,30,0.6,44,0.2185963359271
10,5,30,0.6,46,0.234191564921266
10,5,30,0.6,48,0.242414379870093
10,5,30,0.6,50,0.233173664714444
10,5,30,0.6,52,0.214991599455451
10,5,30,0.6,54,0.210190635792052
10,5,30,0.6,56,0.225471725575837
10,5,30,0.6,58,0.239457054272917
10,5,30,0.6,60,0.233529179365424
10,5,30,0.6,62,0.219866464980306
10,5,30,0.6,64,0.227755524205238
10,5,30,0.6,66,0.274363549701906
10,5,30,0.6,68,0.348226398823393
10,5,30,0.6,70,0.404338292408272
10,5,30,0.6,72,0.385316267752126
10,5,30,0.6,74,0.286768338073273
10,5,30,0.6,76,0.226024623412131
10,5,30,0.6,78,0.435337524482194
10,5,30,0.6,80,1.1538348336316
10,5,30,0.6,82,2.47706265005213
10,5,30,0.6,84,4.25399881619379
10,5,30,0.6,86,6.09304353698058
10,5,30,0.6,88,7.48633573336492
10,5,30,0.6,90,8.00638328080542
10,5,30,0.6,92,7.48633573336493
10,5,30,0.6,94,6.09304353698056
10,5,30,0.6,96,4.25399881619376
10,5,30,0.6,98,2.47706265005213
10,5,30,0.6,100,1.15383483363161
10,5,30,0.6,102,0.435337524482193
10,5,30,0.6,104,0.226024623412132
10,5,30,0.6,106,0.286768338073277
10,5,30,0.6,108,0.385316267752129
10,5,30,0.6,110,0.404338292408272
10,5,30,0.6,112,0.348226398823394
10,5,30,0.6,114,0.274363549701905
10,5,30,0.6,116,0.227755524205236
10,5,30,0.6,118,0.219866464980307
10,5,30,0.6,120,0.233529179365424
10,5,30,0.6,122,0.239457054272915
10,5,30,0.6,124,0.225471725575839
10,5,30,0.6,126,0.210190635792053
10,5,30,0.6,128,0.214991599455452
10,5,30,0.6,130,0.233173664714445
10,5,30,0.6,132,0.242414379870094
10,5,30,0.6,134,0.234191564921267
10,5,30,0.6,136,0.218596335927101
10,5,30,0.6,138,0.212092851823075
10,5,30,0.6,140,0.225902492275913
10,5,30,0.6,142,0.257513366935155
10,5,30,0.6,144,0.291115932520361
10,5,30,0.6,146,0.308745714420946
10,5,30,0.6,148,0.302222223367878
10,5,30,0.6,150,0.282235529496142
10,5,30,0.6,152,0.276798470444046
10,5,30,0.6,154,0.301382381402086
10,5,30,0.6,156,0.33452221024411
10,5,30,0.6,158,0.348953857606034
10,5,30,0.6,160,0.348568751997652
10,5,30,0.6,162,0.354352615085148
10,5,30,0.6,164,0.386023563811067
10,5,30,0.6,166,0.449783269607113
10,5,30,0.6,168,0.502554284418914
10,5,30,0.6,170,0.492877307360688
10,5,30,0.6,172,0.467212886292829
10,5,30,0.6,174,0.502336060683658
10,5,30,0.6,176,0.547749091428496
10,5,30,0.6,178,0.502814716247084
10,5,30,0.6,180,0.396410183031529
10,7,30,0.6,0,0.230763556206449
10,7,30,0.6,2,0.383165542612806
10,7,30,0.6,4,0.460482415896062
10,7,30,0.6,6,0.537073716802441
10,7,30,0.6,8,0.658314441902102
10,7,30,0.6,10,0.585227458867329
10,7,30,0.6,12,0.438135624489462
10,7,30,0.6,14,0.36090357479201
10,7,30,0.6,16,0.390088864443801
10,7,30,0.6,18,0.412206629930065
10,7,30,0.6,20,0.348222511105808
10,7,30,0.6,22,0.280491437040221
10,7,30,0.6,24,0.27097175095944
10,7,30,0.6,26,0.273959032454599
10,7,30,0.6,28,0.241037762196063
10,7,30,0.6,30,0.218063405982531
10,7,30,0.6,32,0.238244365723068
10,7,30,0.6,34,0.258366326176465
10,7,30,0.6,36,0.230968934102424
10,7,30,0.6,38,0.186553946367737
10,7,30,0.6,40,0.186493813251649
10,7,30,0.6,42,0.214465426209965
10,7,30,0.6,44,0.209234495132298
10,7,30,0.6,46,0.176954621518405
10,7,30,0.6,48,0.174474119772223
10,7,30,0.6,50,0.201622973949598
10,7,30,0.6,52,0.211319313680214
10,7,30,0.6,54,0.203685670885112
10,7,30,0.6,56,0.204670335705256
10,7,30,0.6,58,0.221433837372507
10,7,30,0.6,60,0.23753024540481
10,7,30,0.6,62,0.230756120930198
10,7,30,0.6,64,0.2312351180458
10,7,30,0.6,66,0.265754335685266
10,7,30,0.6,68,0.267475382918946
10,7,30,0.6,70,0.194491861768924
10,7,30,0.6,72,0.170133808891569
10,7,30,0.6,74,0.357166221717452
10,7,30,0.6,76,0.688954596305624
10,7,30,0.6,78,0.847663856259089
10,7,30,0.6,80,0.707120641985272
10,7,30,0.6,82,0.836332746631669
10,7,30,0.6,84,2.23000123234468
10,7,30,0.6,86,5.15634875143989
10,7,30,0.6,88,8.34375685914724
10,7,30,0.6,90,9.74156764604142
10,7,30,0.6,92,8.34375685914722
10,7,30,0.6,94,5.15634875143987
10,7,30,0.6,96,2.23000123234468
10,7,30,0.6,98,0.836332746631657
10,7,30,0.6,100,0.707120641985267
10,7,30,0.6,102,0.847663856259091
10,7,30,0.6,104,0.688954596305613
10,7,30,0.6,106,0.357166221717446
10,7,30,0.6,108,0.170133808891569
10,7,30,0.6,110,0.194491861768922
10,7,30,0.6,112,0.267475382918946
10,7,30,0.6,114,0.265754335685268
10,7,30,0.6,116,0.231235118045797
10,7,30,0.6,118,0.230756120930195
10,7,30,0.6,120,0.237530245404811
10,7,30,0.6,122,0.221433837372508
10,7,30,0.6,124,0.204670335705256
10,7,30,0.6,126,0.203685670885115
10,7,30,0.6,128,0.211319313680217
10,7,30,0.6,130,0.201622973949598
10,7,30,0.6,132,0.174474119772221
10,7,30,0.6,134,0.176954621518401
10,7,30,0.6,136,0.209234495132297
10,7,30,0.6,138,0.214465426209966
10,7,30,0.6,140,0.186493813251649
10,7,30,0.6,142,0.186553946367735
10,7,30,0.6,144,0.230968934102425
10,7,30,0.6,146,0.258366326176466
10,7,30,0.6,148,0.238244365723068
10,7,30,0.6,150,0.218063405982531
10,7,30,0.6,152,0.241037762196065
10,7,30,0.6,154,0.273959032454601
10,7,30,0.6,156,0.270971750959439
10,7,30,0.6,158,0.280491437040217
10,7,30,0.6,160,0.34822251110581
10,7,30,0.6,162,0.412206629930063
10,7,30,0.6,164,0.390088864443801
10,7,30,0.6,166,0.360903574792012
10,7,30,0.6,168,0.43813562448946
10,7,30,0.6,170,0.585227458867326
10,7,30,0.6,172,0.658314441902101
10,7,30,0.6,174,0.537073716802441
10,7,30,0.6,176,0.460482415896062
10,7,30,0.6,178,0.383165542612806
10,7,30,0.6,180,0.230763556206449
10,10,30,0.6,0,0.900753361261108
10,10,30,0.6,2,0.976430994443933
10,10,30,0.6,4,0.604132039315499
10,10,30,0.6,6,0.584125955713405
10,10,30,0.6,8,0.563064755660956
10,10,30,0.6,10,0.559668196599263
10,10,30,0.6,12,0.527699049074127
10,10,30,0.6,14,0.457135814553968
10,10,30,0.6,16,0.407525066264387
10,10,30,0.6,18,0.382648724678709
10,10,30,0.6,20,0.301707650379336
10,10,30,0.6,22,0.271366716823448
10,10,30,0.6,24,0.264448795735646
10,10,30,0.6,26,0.250495009005847
10,10,30,0.6,28,0.253173183499102
10,10,30,0.6,30,0.225792223577775
10,10,30,0.6,32,0.167381416096246
10,10,30,0.6,34,0.134823480917361
10,10,30,0.6,36,0.127776161878193
10,10,30,0.6,38,0.125729869760644
10,10,30,0.6,40,0.136981566823853
10,10,30,0.6,42,0.125751112147127
10,10,30,0.6,44,0.1068049941204
10,10,30,0.6,46,0.146784447157729
10,10,30,0.6,48,0.150141798060616
10,10,30,0.6,50,0.105282584519202
10,10,30,0.6,52,0.137389793591625
10,10,30,0.6,54,0.145501969606155
10,10,30,0.6,56,0.121412333049567
10,10,30,0.6,58,0.155943749604635
10,10,30,0.6,60,0.162577141332509
10,10,30,0.6,62,0.155187303456117
10,10,30,0.6,64,0.170152026749256
10,10,30,0.6,66,0.157863518325729
10,10,30,0.6,68,0.148830558282978
10,10,30,0.6,70,0.160260185911196
10,10,30,0.6,72,0.0992129429870702
10,10,30,0.6,74,0.296414335392956
10,10,30,0.6,76,0.583100407157006
10,10,30,0.6,78,0.438654653165148
10,10,30,0.6,80,0.475771189144394
10,10,30,0.6,82,1.01034889012318
10,10,30,0.6,84,1.30474449252412
10,10,30,0.6,86,2.68394315726609
10,10,30,0.6,88,6.53851408666119
10,10,30,0.6,90,9.00845979759562
10,10,30,0.6,92,6.53851408666128
10,10,30,0.6,94,2.68394315726607
10,10,30,0.6,96,1.30474449252409
10,10,30,0.6,98,1.01034889012319
10,10,30,0.6,100,0.47577118914442
10,10,30,0.6,102,0.438654653165131
10,10,30,0.6,104,0.583100407157003
10,10,30,0.6,106,0.296414335392956
10,10,30,0.6,108,0.0992129429870656
10,10,30,0.6,110,0.160260185911191
10,10,30,0.6,112,0.14883055828298
10,10,30,0.6,114,0.157863518325729
10,10,30,0.6,116,0.170152026749253
10,10,30,0.6,118,0.155187303456117
10,10,30,0.6,120,0.16257714133251
10,10,30,0.6,122,0.15594374960464
10,10,30,0.6,124,0.121412333049567
10,10,30,0.6,126,0.145501969606156
10,10,30,0.6,128,0.137389793591624
10,10,30,0.6,130,0.105282584519201
10,10,30,0.6,132,0.150141798060617
10,10,30,0.6,134,0.146784447157732
10,10,30,0.6,136,0.106804994120399
10,10,30,0.6,138,0.125751112147122
10,10,30,0.6,140,0.136981566823856
10,10,30,0.6,142,0.125729869760644
10,10,30,0.6,144,0.127776161878194
10,10,30,0.6,146,0.134823480917362
10,10,30,0.6,148,0.167381416096245
10,10,30,0.6,150,0.225792223577773
10,10,30,0.6,152,0.253173183499101
10,10,30,0.6,154,0.250495009005847
10,10,30,0.6,156,0.264448795735645
10,10,30,0.6,158,0.271366716823444
10,10,30,0.6,160,0.301707650379333
10,10,30,0.6,162,0.382648724678708
10,10,30,0.6,164,0.407525066264388
10,10,30,0.6,166,0.457135814553968
10,10,30,0.6,168,0.527699049074125
10,10,30,0.6,170,0.559668196599267
10,10,30,0.6,172,0.563064755660955
10,10,30,0.6,174,0.5841259557134
10,10,30,0.6,176,0.604132039315497
10,10,30,0.6,178,0.976430994443931
10,10,30,0.6,180,0.900753361261107
10,5,32,0.6,0,0.39641018303153
10,5,32,0.6,2,0.51079495736035
10,5,32,0.6,4,0.564750081980882
10,5,32,0.6,6,0.521948813076227
10,5,32,0.6,8,0.476534799511265
10,5,32,0.6,10,0.486360168502558
10,5,32,0.6,12,0.491275979948849
10,5,32,0.6,14,0.447540702331688
10,5,32,0.6,16,0.394016441438948
10,5,32,0.6,18,0.36473079068038
10,5,32,0.6,20,0.354347217872342
10,5,32,0.6,22,0.349332409082855
10,5,32,0.6,24,0.334462404612504
10,5,32,0.6,26,0.304981398019534
10,5,32,0.6,28,0.281956697412381
10,5,32,0.6,30,0.283911401939711
10,5,32,0.6,32,0.298732579265029
10,5,32,0.6,34,0.303621083045982
10,5,32,0.6,36,0.290532526696885
10,5,32,0.6,38,0.264557849011717
10,5,32,0.6,40,0.235945105896949
10,5,32,0.6,42,0.217064501872227
10,5,32,0.6,44,0.21660889031365
10,5,32,0.6,46,0.230862835078602
10,5,32,0.6,48,0.243078077342431
10,5,32,0.6,50,0.237479158942674
10,5,32,0.6,52,0.217459459801932
10,5,32,0.6,54,0.205937712312499
10,5,32,0.6,56,0.219369950203172
10,5,32,0.6,58,0.245202086870294
10,5,32,0.6,60,0.257059381428761
10,5,32,0.6,62,0.248708817126693
10,5,32,0.6,64,0.242081830959463
10,5,32,0.6,66,0.265183664481994
10,5,32,0.6,68,0.325553120383423
10,5,32,0.6,70,0.393501185674605
10,5,32,0.6,72,0.410083518357848
10,5,32,0.6,74,0.343007326853458
10,5,32,0.6,76,0.272459605126688
10,5,32,0.6,78,0.42719601254532
10,5,32,0.6,80,1.10084486453762
10,5,32,0.6,82,2.47000341612295
10,5,32,0.6,84,4.42407784487654
10,5,32,0.6,86,6.52679581605717
10,5,32,0.6,88,8.15721334589057
10,5,32,0.6,90,8.77236223677174
10,5,32,0.6,92,8.15721334589057
10,5,32,0.6,94,6.52679581605714
10,5,32,0.6,96,4.42407784487651
10,5,32,0.6,98,2.47000341612294
10,5,32,0.6,100,1.10084486453761
10,5,32,0.6,102,0.427196012545318
10,5,32,0.6,104,0.27245960512669
10,5,32,0.6,106,0.343007326853456
10,5,32,0.6,108,0.41008351835785
10,5,32,0.6,110,0.393501185674606
10,5,32,0.6,112,0.325553120383424
10,5,32,0.6,114,0.265183664481993
10,5,32,0.6,116,0.24208183095946
10,5,32,0.6,118,0.248708817126694
10,5,32,0.6,120,0.25705938142876
10,5,32,0.6,122,0.245202086870296
10,5,32,0.6,124,0.219369950203173
10,5,32,0.6,126,0.205937712312501
10,5,32,0.6,128,0.217459459801935
10,5,32,0.6,130,0.237479158942675
10,5,32,0.6,132,0.243078077342433
10,5,32,0.6,134,0.230862835078605
10,5,32,0.6,136,0.216608890313652
10,5,32,0.6,138,0.217064501872228
10,5,32,0.6,140,0.235945105896948
10,5,32,0.6,142,0.264557849011718
10,5,32,0.6,144,0.290532526696887
10,5,32,0.6,146,0.30362108304598
10,5,32,0.6,148,0.298732579265028
10,5,32,0.6,150,0.283911401939713
10,5,32,0.6,152,0.281956697412385
10,5,32,0.6,154,0.304981398019534
10,5,32,0.6,156,0.334462404612504
10,5,32,0.6,158,0.349332409082855
10,5,32,0.6,160,0.35434721787234
10,5,32,0.6,162,0.36473079068038
10,5,32,0.6,164,0.394016441438948
10,5,32,0.6,166,0.447540702331688
10,5,32,0.6,168,0.491275979948849
10,5,32,0.6,170,0.486360168502556
10,5,32,0.6,172,0.476534799511263
10,5,32,0.6,174,0.521948813076226
10,5,32,0.6,176,0.564750081980882
10,5,32,0.6,178,0.510794957360351
10,5,32,0.6,180,0.39641018303153
10,7,32,0.6,0,0.230763556206449
10,7,32,0.6,2,0.389231046547501
10,7,32,0.6,4,0.480512985818075
10,7,32,0.6,6,0.548200854792504
10,7,32,0.6,8,0.644458078593228
10,7,32,0.6,10,0.573363279572099
10,7,32,0.6,12,0.446559983164888
10,7,32,0.6,14,0.37864730544178
10,7,32,0.6,16,0.394090929203821
10,7,32,0.6,18,0.406777369914149
10,7,32,0.6,20,0.348425567926243
10,7,32,0.6,22,0.285988737095591
10,7,32,0.6,24,0.273094372710193
10,7,32,0.6,26,0.275982418364909
10,7,32,0.6,28,0.250561057879029
10,7,32,0.6,30,0.222868907027051
10,7,32,0.6,32,0.230384623578966
10,7,32,0.6,34,0.253951168548809
10,7,32,0.6,36,0.240281418968593
10,7,32,0.6,38,0.196242202532554
10,7,32,0.6,40,0.180243750833284
10,7,32,0.6,42,0.206027468643481
10,7,32,0.6,44,0.217346961568168
10,7,32,0.6,46,0.186458420954314
10,7,32,0.6,48,0.166427896173635
10,7,32,0.6,50,0.186213195338422
10,7,32,0.6,52,0.205628055704533
10,7,32,0.6,54,0.200742848775591
10,7,32,0.6,56,0.192311416170178
10,7,32,0.6,58,0.203547532990013
10,7,32,0.6,60,0.229938462230873
10,7,32,0.6,62,0.236420921733077
10,7,32,0.6,64,0.22327175054487
10,7,32,0.6,66,0.246594177708364
10,7,32,0.6,68,0.285999135331059
10,7,32,0.6,70,0.245800033857079
10,7,32,0.6,72,0.183911102942507
10,7,32,0.6,74,0.309399333156166
10,7,32,0.6,76,0.631731370878952
10,7,32,0.6,78,0.827004638257513
10,7,32,0.6,80,0.696022840731688
10,7,32,0.6,82,0.760596849720408
10,7,32,0.6,84,2.07824160449501
10,7,32,0.6,86,5.03880698660918
10,7,32,0.6,88,8.36833302721085
10,7,32,0.6,90,9.8497069503789
10,7,32,0.6,92,8.36833302721081
10,7,32,0.6,94,5.03880698660913
10,7,32,0.6,96,2.07824160449499
10,7,32,0.6,98,0.760596849720404
10,7,32,0.6,100,0.696022840731697
10,7,32,0.6,102,0.827004638257534
10,7,32,0.6,104,0.631731370878944
10,7,32,0.6,106,0.309399333156163
10,7,32,0.6,108,0.183911102942502
10,7,32,0.6,110,0.245800033857076
10,7,32,0.6,112,0.285999135331061
10,7,32,0.6,114,0.246594177708366
10,7,32,0.6,116,0.22327175054487
10,7,32,0.6,118,0.236420921733071
10,7,32,0.6,120,0.22993846223088
10,7,32,0.6,122,0.203547532990013
10,7,32,0.6,124,0.19231141617018
10,7,32,0.6,126,0.20074284877559
10,7,32,0.6,128,0.205628055704535
10,7,32,0.6,130,0.18621319533842
10,7,32,0.6,132,0.166427896173634
10,7,32,0.6,134,0.186458420954314
10,7,32,0.6,136,0.217346961568167
10,7,32,0.6,138,0.206027468643481
10,7,32,0.6,140,0.180243750833283
10,7,32,0.6,142,0.196242202532555
10,7,32,0.6,144,0.240281418968594
10,7,32,0.6,146,0.253951168548811
10,7,32,0.6,148,0.230384623578966
10,7,32,0.6,150,0.222868907027052
10,7,32,0.6,152,0.25056105787903
10,7,32,0.6,154,0.275982418364911
10,7,32,0.6,156,0.273094372710192
10,7,32,0.6,158,0.285988737095587
10,7,32,0.6,160,0.348425567926245
10,7,32,0.6,162,0.406777369914151
10,7,32,0.6,164,0.394090929203822
10,7,32,0.6,166,0.378647305441781
10,7,32,0.6,168,0.446559983164888
10,7,32,0.6,170,0.573363279572098
10,7,32,0.6,172,0.644458078593226
10,7,32,0.6,174,0.548200854792503
10,7,32,0.6,176,0.480512985818075
10,7,32,0.6,178,0.389231046547501
10,7,32,0.6,180,0.230763556206449
10,10,32,0.6,0,0.900753361261109
10,10,32,0.6,2,0.993308349463558
10,10,32,0.6,4,0.580732210324818
10,10,32,0.6,6,0.563688054355911
10,10,32,0.6,8,0.593658163213341
10,10,32,0.6,10,0.57080299535046
10,10,32,0.6,12,0.506615300967649
10,10,32,0.6,14,0.474590604700098
10,10,32,0.6,16,0.415519552611867
10,10,32,0.6,18,0.375107256785321
10,10,32,0.6,20,0.309678426857282
10,10,32,0.6,22,0.277260484019324
10,10,32,0.6,24,0.274540608368051
10,10,32,0.6,26,0.256122197900803
10,10,32,0.6,28,0.249559920225026
10,10,32,0.6,30,0.233207169028656
10,10,32,0.6,32,0.175312156661682
10,10,32,0.6,34,0.134432778930561
10,10,32,0.6,36,0.136472586845559
10,10,32,0.6,38,0.123946420147218
10,10,32,0.6,40,0.136007586882864
10,10,32,0.6,42,0.123410260245786
10,10,32,0.6,44,0.0962463530234973
10,10,32,0.6,46,0.131925831800585
10,10,32,0.6,48,0.15568051881366
10,10,32,0.6,50,0.0961725655701089
10,10,32,0.6,52,0.140572450508822
10,10,32,0.6,54,0.141903438081548
10,10,32,0.6,56,0.0964784288963964
10,10,32,0.6,58,0.149815465693969
10,10,32,0.6,60,0.172974804355167
10,10,32,0.6,62,0.151203245575393
10,10,32,0.6,64,0.196236016009666
10,10,32,0.6,66,0.165545626657769
10,10,32,0.6,68,0.128514827081354
10,10,32,0.6,70,0.152367367918395
10,10,32,0.6,72,0.10618651281137
10,10,32,0.6,74,0.253018746544201
10,10,32,0.6,76,0.537783804412371
10,10,32,0.6,78,0.377662903344937
10,10,32,0.6,80,0.447216660634165
10,10,32,0.6,82,1.11703784716123
10,10,32,0.6,84,1.4356205886566
10,10,32,0.6,86,2.89715729625881
10,10,32,0.6,88,7.13960603202502
10,10,32,0.6,90,9.87459764388364
10,10,32,0.6,92,7.13960603202511
10,10,32,0.6,94,2.89715729625874
10,10,32,0.6,96,1.43562058865659
10,10,32,0.6,98,1.11703784716123
10,10,32,0.6,100,0.447216660634172
10,10,32,0.6,102,0.377662903344929
10,10,32,0.6,104,0.537783804412362
10,10,32,0.6,106,0.2530187465442
10,10,32,0.6,108,0.106186512811373
10,10,32,0.6,110,0.152367367918397
10,10,32,0.6,112,0.128514827081354
10,10,32,0.6,114,0.165545626657771
10,10,32,0.6,116,0.196236016009655
10,10,32,0.6,118,0.151203245575391
10,10,32,0.6,120,0.172974804355165
10,10,32,0.6,122,0.14981546569397
10,10,32,0.6,124,0.0964784288963959
10,10,32,0.6,126,0.141903438081549
10,10,32,0.6,128,0.140572450508821
10,10,32,0.6,130,0.0961725655701059
10,10,32,0.6,132,0.15568051881366
10,10,32,0.6,134,0.131925831800586
10,10,32,0.6,136,0.096246353023496
10,10,32,0.6,138,0.123410260245785
10,10,32,0.6,140,0.136007586882864
10,10,32,0.6,142,0.123946420147217
10,10,32,0.6,144,0.136472586845562
10,10,32,0.6,146,0.134432778930561
10,10,32,0.6,148,0.17531215666168
10,10,32,0.6,150,0.233207169028655
10,10,32,0.6,152,0.249559920225028
10,10,32,0.6,154,0.256122197900804
10,10,32,0.6,156,0.274540608368048
10,10,32,0.6,158,0.277260484019318
10,10,32,0.6,160,0.309678426857275
10,10,32,0.6,162,0.375107256785319
10,10,32,0.6,164,0.415519552611866
10,10,32,0.6,166,0.474590604700096
10,10,32,0.6,168,0.506615300967645
10,10,32,0.6,170,0.57080299535046
10,10,32,0.6,172,0.593658163213337
10,10,32,0.6,174,0.563688054355907
10,10,32,0.6,176,0.580732210324814
10,10,32,0.6,178,0.993308349463557
10,10,32,0.6,180,0.900753361261108
10,5,34,0.6,0,0.39641018303153
10,5,34,0.6,2,0.518770430864252
10,5,34,0.6,4,0.581901033370291
10,5,34,0.6,6,0.541698414325988
10,5,34,0.6,8,0.48579494672499
10,5,34,0.6,10,0.479593649023506
10,5,34,0.6,12,0.479671149693742
10,5,34,0.6,14,0.445212107433433
10,5,34,0.6,16,0.402307579363542
10,5,34,0.6,18,0.375298708548524
10,5,34,0.6,20,0.359631449280625
10,5,34,0.6,22,0.348698991377171
10,5,34,0.6,24,0.333811836921339
10,5,34,0.6,26,0.309056097428564
10,5,34,0.6,28,0.287746733408397
10,5,34,0.6,30,0.284672368712451
10,5,34,0.6,32,0.292880412451041
10,5,34,0.6,34,0.296992961217535
10,5,34,0.6,36,0.290979063790607
10,5,34,0.6,38,0.274767226444985
10,5,34,0.6,40,0.25016687505854
10,5,34,0.6,42,0.225896243513125
10,5,34,0.6,44,0.216741889894674
10,5,34,0.6,46,0.228126732794497
10,5,34,0.6,48,0.244427683624471
10,5,34,0.6,50,0.243253520221873
10,5,34,0.6,52,0.222202366978432
10,5,34,0.6,54,0.204481807270766
10,5,34,0.6,56,0.214536572059829
10,5,34,0.6,58,0.249641073378993
10,5,34,0.6,60,0.280419565732944
10,5,34,0.6,62,0.282336627949445
10,5,34,0.6,64,0.264407314590949
10,5,34,0.6,66,0.264164250938881
10,5,34,0.6,68,0.311639544897762
10,5,34,0.6,70,0.39142797720905
10,5,34,0.6,72,0.439484567361051
10,5,34,0.6,74,0.399943635006862
10,5,34,0.6,76,0.322991096952236
10,5,34,0.6,78,0.4259795389616
10,5,34,0.6,80,1.03216893660731
10,5,34,0.6,82,2.37976041128214
10,5,34,0.6,84,4.40591039300701
10,5,34,0.6,86,6.66108129694307
10,5,34,0.6,88,8.4465701448495
10,5,34,0.6,90,9.12701807340166
10,5,34,0.6,92,8.44657014484949
10,5,34,0.6,94,6.66108129694305
10,5,34,0.6,96,4.40591039300698
10,5,34,0.6,98,2.37976041128212
10,5,34,0.6,100,1.0321689366073
10,5,34,0.6,102,0.425979538961603
10,5,34,0.6,104,0.322991096952238
10,5,34,0.6,106,0.399943635006865
10,5,34,0.6,108,0.439484567361055
10,5,34,0.6,110,0.391427977209053
10,5,34,0.6,112,0.311639544897762
10,5,34,0.6,114,0.264164250938878
10,5,34,0.6,116,0.264407314590946
10,5,34,0.6,118,0.282336627949443
10,5,34,0.6,120,0.280419565732945
10,5,34,0.6,122,0.249641073378993
10,5,34,0.6,124,0.21453657205983
10,5,34,0.6,126,0.204481807270767
10,5,34,0.6,128,0.222202366978435
10,5,34,0.6,130,0.243253520221875
10,5,34,0.6,132,0.244427683624471
10,5,34,0.6,134,0.228126732794498
10,5,34,0.6,136,0.216741889894676
10,5,34,0.6,138,0.225896243513127
10,5,34,0.6,140,0.250166875058541
10,5,34,0.6,142,0.274767226444988
10,5,34,0.6,144,0.29097906379061
10,5,34,0.6,146,0.296992961217535
10,5,34,0.6,148,0.29288041245104
10,5,34,0.6,150,0.28467236871245
10,5,34,0.6,152,0.287746733408398
10,5,34,0.6,154,0.309056097428565
10,5,34,0.6,156,0.333811836921338
10,5,34,0.6,158,0.34869899137717
10,5,34,0.6,160,0.359631449280624
10,5,34,0.6,162,0.375298708548523
10,5,34,0.6,164,0.402307579363542
10,5,34,0.6,166,0.445212107433434
10,5,34,0.6,168,0.479671149693742
10,5,34,0.6,170,0.479593649023505
10,5,34,0.6,172,0.485794946724989
10,5,34,0.6,174,0.541698414325987
10,5,34,0.6,176,0.581901033370292
10,5,34,0.6,178,0.518770430864254
10,5,34,0.6,180,0.39641018303153
10,7,34,0.6,0,0.230763556206449
10,7,34,0.6,2,0.395761068601435
10,7,34,0.6,4,0.501882851966715
10,7,34,0.6,6,0.559744514739188
10,7,34,0.6,8,0.628652321648311
10,7,34,0.6,10,0.558999066638107
10,7,34,0.6,12,0.45509037364423
10,7,34,0.6,14,0.398307096956477
10,7,34,0.6,16,0.399246486726727
10,7,34,0.6,18,0.401670535642812
10,7,34,0.6,20,0.349977070824082
10,7,34,0.6,22,0.292901919109115
10,7,34,0.6,24,0.276484457313319
10,7,34,0.6,26,0.279480561141831
10,7,34,0.6,28,0.262628307608416
10,7,34,0.6,30,0.231671031443421
10,7,34,0.6,32,0.225329944009937
10,7,34,0.6,34,0.248740303457939
10,7,34,0.6,36,0.245310073880324
10,7,34,0.6,38,0.204306152247989
10,7,34,0.6,40,0.178354481569656
10,7,34,0.6,42,0.195554338438837
10,7,34,0.6,44,0.218521340554297
10,7,34,0.6,46,0.194449717250419
10,7,34,0.6,48,0.155445402429488
10,7,34,0.6,50,0.161518672552058
10,7,34,0.6,52,0.192732576974416
10,7,34,0.6,54,0.196459398281564
10,7,34,0.6,56,0.177763779958628
10,7,34,0.6,58,0.186184896578058
10,7,34,0.6,60,0.220819447043583
10,7,34,0.6,62,0.225851022509367
10,7,34,0.6,64,0.199566602922431
10,7,34,0.6,66,0.214267574105734
10,7,34,0.6,68,0.280198111606861
10,7,34,0.6,70,0.287915001604438
10,7,34,0.6,72,0.220467205486725
10,7,34,0.6,74,0.289134411143795
10,7,34,0.6,76,0.600559781552777
10,7,34,0.6,78,0.840197469251359
10,7,34,0.6,80,0.71640507127269
10,7,34,0.6,82,0.757107708193595
10,7,34,0.6,84,2.16356867654123
10,7,34,0.6,86,5.40192052349609
10,7,34,0.6,88,9.06404326967305
10,7,34,0.6,90,10.6949404444252
10,7,34,0.6,92,9.06404326967302
10,7,34,0.6,94,5.40192052349606
10,7,34,0.6,96,2.16356867654121
10,7,34,0.6,98,0.757107708193597
10,7,34,0.6,100,0.716405071272695
10,7,34,0.6,102,0.84019746925133
10,7,34,0.6,104,0.600559781552763
10,7,34,0.6,106,0.289134411143793
10,7,34,0.6,108,0.220467205486721
10,7,34,0.6,110,0.28791500160443
10,7,34,0.6,112,0.280198111606862
10,7,34,0.6,114,0.214267574105735
10,7,34,0.6,116,0.199566602922433
10,7,34,0.6,118,0.22585102250936
10,7,34,0.6,120,0.220819447043585
10,7,34,0.6,122,0.186184896578057
10,7,34,0.6,124,0.177763779958634
10,7,34,0.6,126,0.196459398281566
10,7,34,0.6,128,0.192732576974414
