"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(DirTotal) []"
10,7,90,1.1,132.8,-3.89442005458223
10,7,90,1.1,132.9,-3.83488461028108
10,7,90,1.1,133,-3.78071389269543
10,7,90,1.1,133.1,-3.73212087932983
10,7,90,1.1,133.2,-3.68929781619418
10,7,90,1.1,133.3,-3.65241805269714
10,7,90,1.1,133.4,-3.62163769911901
10,7,90,1.1,133.5,-3.5970970965861
10,7,90,1.1,133.6,-3.57892209238429
10,7,90,1.1,133.7,-3.56722511515842
10,7,90,1.1,133.8,-3.56210604519952
10,7,90,1.1,133.9,-3.56365287480257
10,7,90,1.1,134,-3.57194215270091
10,7,90,1.1,134.1,-3.58703920494165
10,7,90,1.1,134.2,-3.60899812235897
10,7,90,1.1,134.3,-3.63786150207368
10,7,90,1.1,134.4,-3.67365992726585
10,7,90,1.1,134.5,-3.71641116588268
10,7,90,1.1,134.6,-3.76611906502036
10,7,90,1.1,134.7,-3.82277211352874
10,7,90,1.1,134.8,-3.88634164106739
10,7,90,1.1,134.9,-3.95677961754341
10,7,90,1.1,135,-4.03401601284533
10,7,90,1.1,135.1,-4.11795567341777
10,7,90,1.1,135.2,-4.20847467000651
10,7,90,1.1,135.3,-4.3054160705465
10,7,90,1.1,135.4,-4.40858509465463
10,7,90,1.1,135.5,-4.51774361276993
10,7,90,1.1,135.6,-4.63260396536381
10,7,90,1.1,135.7,-4.7528220978837
10,7,90,1.1,135.8,-4.87799003780147
10,7,90,1.1,135.9,-5.00762778428874
10,7,90,1.1,136,-5.14117474197856
10,7,90,1.1,136.1,-5.27798091133783
10,7,90,1.1,136.2,-5.41729815218934
10,7,90,1.1,136.3,-5.55827196537761
10,7,90,1.1,136.4,-5.69993438927439
10,7,90,1.1,136.5,-5.84119877721468
10,7,90,1.1,136.6,-5.98085739702131
10,7,90,1.1,136.7,-6.11758295377171
10,7,90,1.1,136.8,-6.2499352508023
10,7,90,1.1,136.9,-6.37637422989341
10,7,90,1.1,137,-6.49528051993045
10,7,90,1.1,137.1,-6.60498432328955
10,7,90,1.1,137.2,-6.70380294108173
10,7,90,1.1,137.3,-6.79008647061707
10,7,90,1.1,137.4,-6.86227023643256
10,7,90,1.1,137.5,-6.91893143687968
10,7,90,1.1,137.6,-6.95884646206968
10,7,90,1.1,137.7,-6.98104457132636
10,7,90,1.1,137.8,-6.98485331766481
10,7,90,1.1,137.9,-6.96993142630794
10,7,90,1.1,138,-6.9362858141388
10,7,90,1.1,138.1,-6.88427097137291
10,7,90,1.1,138.2,-6.81457077305341
10,7,90,1.1,138.3,-6.72816462229619
10,7,90,1.1,138.4,-6.62628132879931
10,7,90,1.1,138.5,-6.5103450607988
10,7,90,1.1,138.6,-6.38191798113759
10,7,90,1.1,138.7,-6.24264383824466
10,7,90,1.1,138.8,-6.09419598965359
10,7,90,1.1,138.9,-5.9382322992958
10,7,90,1.1,139,-5.77635827352011
10,7,90,1.1,139.1,-5.61009884088814
10,7,90,1.1,139.2,-5.44087842958624
10,7,90,1.1,139.3,-5.2700084852521
10,7,90,1.1,139.4,-5.09868128692975
10,7,90,1.1,139.5,-4.92796881877892
10,7,90,1.1,139.6,-4.75882548898651
10,7,90,1.1,139.7,-4.59209360577939
10,7,90,1.1,139.8,-4.42851068247559
10,7,90,1.1,139.9,-4.26871781882708
10,7,90,1.1,140,-4.11326857444577
10,7,90,1.1,140.1,-3.96263790037692
10,7,90,1.1,140.2,-3.81723082171369
10,7,90,1.1,140.3,-3.67739066658456
10,7,90,1.1,140.4,-3.54340671651763
10,7,90,1.1,140.5,-3.41552121296143
10,7,90,1.1,140.6,-3.29393569800493
10,7,90,1.1,140.7,-3.17881669737939
10,7,90,1.1,140.8,-3.07030077362675
10,7,90,1.1,140.9,-2.96849898942262
10,7,90,1.1,141,-2.8735008275057
10,7,90,1.1,141.1,-2.78537761613449
10,7,90,1.1,141.2,-2.70418550870939
10,7,90,1.1,141.3,-2.62996806411103
10,7,90,1.1,141.4,-2.56275847109701
10,7,90,1.1,141.5,-2.50258145625644
10,7,90,1.1,141.6,-2.44945491089146
10,7,90,1.1,141.7,-2.40339126798921
10,7,90,1.1,141.8,-2.36439865632436
10,7,90,1.1,141.9,-2.33248185475812
10,7,90,1.1,142,-2.30764306602718
10,7,90,1.1,142.1,-2.28988252574019
10,7,90,1.1,142.2,-2.27919895892024
10,7,90,1.1,142.3,-2.27558989321497
10,7,90,1.1,142.4,-2.27905183480687
10,7,90,1.1,142.5,-2.2895803100541
10,7,90,1.1,142.6,-2.30716977293236
10,7,90,1.1,142.7,-2.33181337537621
10,7,90,1.1,142.8,-2.36350259459537
10,7,90,1.1,142.9,-2.40222670830591
10,7,90,1.1,143,-2.44797210553797
10,7,90,1.1,143.1,-2.50072141720181
10,7,90,1.1,143.2,-2.56045244689128
10,7,90,1.1,143.3,-2.62713687844829
10,7,90,1.1,143.4,-2.70073873259749
10,7,90,1.1,143.5,-2.78121254051406
10,7,90,1.1,143.6,-2.8685011975628
10,7,90,1.1,143.7,-2.96253345576619
10,7,90,1.1,143.8,-3.06322100901254
10,7,90,1.1,143.9,-3.17045512091145
10,7,90,1.1,144,-3.28410274198954
10,7,90,1.1,144.1,-3.40400206124953
10,7,90,1.1,144.2,-3.52995743788985
10,7,90,1.1,144.3,-3.66173366343951
10,7,90,1.1,144.4,-3.79904951433568
10,7,90,1.1,144.5,-3.94157057218491
10,7,90,1.1,144.6,-4.08890131624895
10,7,90,1.1,144.7,-4.24057653330383
10,7,90,1.1,144.8,-4.39605214762057
10,7,90,1.1,144.9,-4.55469565235701
10,7,90,1.1,145,-4.71577642689658
10,7,90,1.1,145.1,-4.87845635537783
10,7,90,1.1,145.2,-5.04178132033738
10,7,90,1.1,145.3,-5.20467432852133
10,7,90,1.1,145.4,-5.3659312236127
10,7,90,1.1,145.5,-5.5242201339521
10,7,90,1.1,145.6,-5.67808596191382
10,7,90,1.1,145.7,-5.82596130223095
10,7,90,1.1,145.8,-5.96618512465499
10,7,90,1.1,145.9,-6.09703031169102
10,7,90,1.1,146,-6.21674065089375
10,7,90,1.1,146.1,-6.3235771141288
10,7,90,1.1,146.2,-6.41587223116018
10,7,90,1.1,146.3,-6.49209016751062
10,7,90,1.1,146.4,-6.55088890917717
10,7,90,1.1,146.5,-6.59117996586494
10,7,90,1.1,146.6,-6.61218047902261
10,7,90,1.1,146.7,-6.61345276728754
10,7,90,1.1,146.8,-6.59492725094849
10,7,90,1.1,146.9,-6.55690629319177
10,7,90,1.1,147,-6.50004853319198
10,7,90,1.1,147.1,-6.42533540123265
10,7,90,1.1,147.2,-6.33402331446235
10,7,90,1.1,147.3,-6.22758625182787
10,7,90,1.1,147.4,-6.10765385247691
10,7,90,1.1,147.5,-5.97594990255373
10,7,90,1.1,147.6,-5.83423523955144
10,7,90,1.1,147.7,-5.68425795209799
10,7,90,1.1,147.8,-5.52771252813557
10,7,90,1.1,147.9,-5.36620849670084
10,7,90,1.1,148,-5.20124823383207
10,7,90,1.1,148.1,-5.03421300411109
10,7,90,1.1,148.2,-4.86635597264964
10,7,90,1.1,148.3,-4.69880080132393
10,7,90,1.1,148.4,-4.53254447825877
10,7,90,1.1,148.5,-4.36846316315834
10,7,90,1.1,148.6,-4.20732001497751
10,7,90,1.1,148.7,-4.04977416723352
10,7,90,1.1,148.8,-3.89639020676035
10,7,90,1.1,148.9,-3.74764768076446
10,7,90,1.1,149,-3.60395029892741
10,7,90,1.1,149.1,-3.46563461116248
10,7,90,1.1,149.2,-3.33297802953235
10,7,90,1.1,149.3,-3.20620612824975
10,7,90,1.1,149.4,-3.08549920256
10,7,90,1.1,149.5,-2.97099809948135
10,7,90,1.1,149.6,-2.862809354266
10,7,90,1.1,149.7,-2.76100967893375
10,7,90,1.1,149.8,-2.66564985563837
10,7,90,1.1,149.9,-2.57675808978775
10,7,90,1.1,150,-2.49434287713783
10,7,90,1.1,150.1,-2.41839543654908
10,7,90,1.1,150.2,-2.34889175648869
10,7,90,1.1,150.3,-2.28579429920852
10,7,90,1.1,150.4,-2.2290534022
10,7,90,1.1,150.5,-2.17860841226842
10,7,90,1.1,150.6,-2.13438858353736
10,7,90,1.1,150.7,-2.09631376699018
10,7,90,1.1,150.8,-2.06429491583062
10,7,90,1.1,150.9,-2.03823442802705
10,7,90,1.1,151,-2.01802634490036
10,7,90,1.1,151.1,-2.00355642252416
10,7,90,1.1,151.2,-1.99470209101786
10,7,90,1.1,151.3,-1.99133231551535
10,7,90,1.1,151.4,-1.9933073716791
10,7,90,1.1,151.5,-2.00047854808308
10,7,90,1.1,151.6,-2.0126877876086
10,7,90,1.1,151.7,-2.0297672801634
10,7,90,1.1,151.8,-2.05153901955044
10,7,90,1.1,151.9,-2.07781433815487
10,7,90,1.1,152,-2.10839343427899
10,7,90,1.1,152.1,-2.14306490840499
10,7,90,1.1,152.2,-2.18160532637857
10,7,90,1.1,152.3,-2.22377882942698
10,7,90,1.1,152.4,-2.26933681299798
10,7,90,1.1,152.5,-2.31801769853535
10,7,90,1.1,152.6,-2.36954682438678
10,7,90,1.1,152.7,-2.42363648392768
10,7,90,1.1,152.8,-2.47998614050632
10,7,90,1.1,152.9,-2.53828284977346
10,7,90,1.1,153,-2.59820192011954
10,7,90,1.1,153.1,-2.65940784105669
10,7,90,1.1,153.2,-2.72155550718982
10,7,90,1.1,153.3,-2.78429176167002
10,7,90,1.1,153.4,-2.84725727749081
10,7,90,1.1,153.5,-2.91008878750747
10,7,90,1.1,153.6,-2.97242166456598
10,7,90,1.1,153.7,-3.03389284165791
10,7,90,1.1,153.8,-3.09414404878722
10,7,90,1.1,153.9,-3.15282532862764
10,7,90,1.1,154,-3.20959877764329
10,7,90,1.1,154.1,-3.26414244391747
10,7,90,1.1,154.2,-3.31615429841635
10,7,90,1.1,154.3,-3.36535618385331
10,7,90,1.1,154.4,-3.41149763579596
10,7,90,1.1,154.5,-3.45435946519324
10,7,90,1.1,154.6,-3.49375699092859
10,7,90,1.1,154.7,-3.52954281590496
10,7,90,1.1,154.8,-3.56160905071281
10,7,90,1.1,154.9,-3.58988890488781
10,7,90,1.1,155,-3.61435758642967
10,7,90,1.1,155.1,-3.63503247451044
10,7,90,1.1,155.2,-3.65197255671
10,7,90,1.1,155.3,-3.66527714902071
10,7,90,1.1,155.4,-3.67508394257405
10,7,90,1.1,155.5,-3.68156644396504
10,7,90,1.1,155.6,-3.68493089487073
10,7,90,1.1,155.7,-3.68541277041728
10,7,90,1.1,155.8,-3.68327296393457
10,7,90,1.1,155.9,-3.67879376828377
10,7,90,1.1,156,-3.67227476120089
10,7,90,1.1,156.1,-3.66402869476071
10,7,90,1.1,156.2,-3.65437747805431
10,7,90,1.1,156.3,-3.6436483285514
10,7,90,1.1,156.4,-3.63217015245821
10,7,90,1.1,156.5,-3.62027019869567
10,7,90,1.1,156.6,-3.60827101578396
10,7,90,1.1,156.7,-3.5964877266244
10,7,90,1.1,156.8,-3.58522562342399
10,7,90,1.1,156.9,-3.57477807412379
10,7,90,1.1,157,-3.56542472281144
10,7,90,1.1,157.1,-3.55742995972507
10,7,90,1.1,157.2,-3.55104163148011
10,7,90,1.1,157.3,-3.54648995889398
10,7,90,1.1,157.4,-3.54398662802165
10,7,90,1.1,157.5,-3.54372401950644
10,7,90,1.1,157.6,-3.54587454186335
10,7,90,1.1,157.7,-3.55059003562892
10,7,90,1.1,157.8,-3.55800121725284
10,7,90,1.1,157.9,-3.56821713402116
10,7,90,1.1,158,-3.5813246040952
10,7,90,1.1,158.1,-3.59738761884819
10,7,90,1.1,158.2,-3.61644668807368
10,7,90,1.1,158.3,-3.63851811233666
10,7,90,1.1,158.4,-3.66359317079144
10,7,90,1.1,158.5,-3.69163721728951
10,7,90,1.1,158.6,-3.72258868264958
10,7,90,1.1,158.7,-3.75635798669864
10,7,90,1.1,158.8,-3.79282637025634
10,7,90,1.1,158.9,-3.83184466477463
10,7,90,1.1,159,-3.87323202598808
10,7,90,1.1,159.1,-3.91677466777972
10,7,90,1.1,159.2,-3.96222464355565
10,7,90,1.1,159.3,-4.00929873469909
10,7,90,1.1,159.4,-4.05767751894618
10,7,90,1.1,159.5,-4.10700470542865
10,7,90,1.1,159.6,-4.15688683706226
10,7,90,1.1,159.7,-4.20689347404644
10,7,90,1.1,159.8,-4.25655798329655
10,7,90,1.1,159.9,-4.30537906612411
10,7,90,1.1,160,-4.35282315858623
10,7,90,1.1,160.1,-4.39832783357059
10,7,90,1.1,160.2,-4.44130631871508
10,7,90,1.1,160.3,-4.48115321767089
10,7,90,1.1,160.4,-4.51725148247324
10,7,90,1.1,160.5,-4.54898063121114
10,7,90,1.1,160.6,-4.57572613842236
10,7,90,1.1,160.7,-4.59688984800315
10,7,90,1.1,160.8,-4.61190117421045
10,7,90,1.1,160.9,-4.62022877182162
10,7,90,1.1,161,-4.62139227968802
10,7,90,1.1,161.1,-4.61497368171434
10,7,90,1.1,161.2,-4.60062779459078
10,7,90,1.1,161.3,-4.57809138980465
10,7,90,1.1,161.4,-4.54719049315641
10,7,90,1.1,161.5,-4.50784547879271
10,7,90,1.1,161.6,-4.46007368264319
10,7,90,1.1,161.7,-4.4039893936034
10,7,90,1.1,161.8,-4.33980122779487
10,7,90,1.1,161.9,-4.26780703776542
10,7,90,1.1,162,-4.18838664064049
10,7,90,1.1,162.1,-4.10199275513716
10,7,90,1.1,162.2,-4.00914060877718
10,7,90,1.1,162.3,-3.91039670986871
10,7,90,1.1,162.4,-3.8063672747617
10,7,90,1.1,162.5,-3.69768676430458
10,7,90,1.1,162.6,-3.58500692191483
10,7,90,1.1,162.7,-3.46898662810813
10,7,90,1.1,162.8,-3.35028280163943
10,7,90,1.1,162.9,-3.22954249347381
10,7,90,1.1,163,-3.10739624277642
10,7,90,1.1,163.1,-2.98445269815301
10,7,90,1.1,163.2,-2.86129445468904
10,7,90,1.1,163.3,-2.7384750184492
10,7,90,1.1,163.4,-2.61651678428134
10,7,90,1.1,163.5,-2.49590989842366
10,7,90,1.1,163.6,-2.37711187251978
10,7,90,1.1,163.7,-2.26054781803407
10,7,90,1.1,163.8,-2.14661117766912
10,7,90,1.1,163.9,-2.03566484139086
10,7,90,1.1,164,-1.92804254755277
10,7,90,1.1,164.1,-1.82405048319917
10,7,90,1.1,164.2,-1.72396901104407
10,7,90,1.1,164.3,-1.6280544632741
10,7,90,1.1,164.4,-1.53654095383657
10,7,90,1.1,164.5,-1.44964217104898
10,7,90,1.1,164.6,-1.36755312114128
10,7,90,1.1,164.7,-1.29045180073477
10,7,90,1.1,164.8,-1.21850078235855
10,7,90,1.1,164.9,-1.15184870202004
10,7,90,1.1,165,-1.09063164171088
10,7,90,1.1,165.1,-1.0349744026816
10,7,90,1.1,165.2,-0.984991667482814
10,7,90,1.1,165.3,-0.940789050269685
10,7,90,1.1,165.4,-0.902464035798638
10,7,90,1.1,165.5,-0.870106808005493
10,7,90,1.1,165.6,-0.843800969110013
10,7,90,1.1,165.7,-0.823624149907842
10,7,90,1.1,165.8,-0.809648511326324
10,7,90,1.1,165.9,-0.801941136474042
10,7,90,1.1,166,-0.800564311322174
10,7,90,1.1,166.1,-0.805575690833951
10,7,90,1.1,166.2,-0.817028345807076
10,7,90,1.1,166.3,-0.834970683911454
10,7,90,1.1,166.4,-0.859446236377459
10,7,90,1.1,166.5,-0.890493299507076
10,7,90,1.1,166.6,-0.928144417620834
10,7,90,1.1,166.7,-0.972425691202372
10,7,90,1.1,166.8,-1.0233558908435
10,7,90,1.1,166.9,-1.0809453541191
10,7,90,1.1,167,-1.14519463873798
10,7,90,1.1,167.1,-1.21609290125368
10,7,90,1.1,167.2,-1.29361596633287
10,7,90,1.1,167.3,-1.37772404718871
10,7,90,1.1,167.4,-1.46835907345814
10,7,90,1.1,167.5,-1.56544157882746
10,7,90,1.1,167.6,-1.66886709748738
10,7,90,1.1,167.7,-1.7785020166212
10,7,90,1.1,167.8,-1.89417883241769
10,7,90,1.1,167.9,-2.01569076066985
10,7,90,1.1,168,-2.14278566136433
10,7,90,1.1,168.1,-2.2751592517113
10,7,90,1.1,168.2,-2.41244760624733
10,7,90,1.1,168.3,-2.5542189789232
10,7,90,1.1,168.4,-2.699965033901
10,7,90,1.1,168.5,-2.84909164287809
10,7,90,1.1,168.6,-3.00090950078768
10,7,90,1.1,168.7,-3.15462493162201
10,7,90,1.1,168.8,-3.30933140295273
10,7,90,1.1,168.9,-3.46400243915611
10,7,90,1.1,169,-3.61748681154463
10,7,90,1.1,169.1,-3.76850707275065
10,7,90,1.1,169.2,-3.91566266657674
10,7,90,1.1,169.3,-4.05743894490608
10,7,90,1.1,169.4,-4.19222341045767
10,7,90,1.1,169.5,-4.31833032132806
10,7,90,1.1,169.6,-4.43403438608028
10,7,90,1.1,169.7,-4.53761361070072
10,7,90,1.1,169.8,-4.62740043409812
10,7,90,1.1,169.9,-4.70183916967183
10,7,90,1.1,170,-4.75954659176815
10,7,90,1.1,170.1,-4.79937146914978
10,7,90,1.1,170.2,-4.82044818978984
10,7,90,1.1,170.3,-4.82223955792122
10,7,90,1.1,170.4,-4.8045645006736
10,7,90,1.1,170.5,-4.76760777582946
10,7,90,1.1,170.6,-4.71191063586737
10,7,90,1.1,170.7,-4.63834345611138
10,7,90,1.1,170.8,-4.54806320511657
10,7,90,1.1,170.9,-4.44246000119607
10,7,90,1.1,171,-4.32309766895117
10,7,90,1.1,171.1,-4.19165315878941
10,7,90,1.1,171.2,-4.04985904377137
10,7,90,1.1,171.3,-3.89945227624067
10,7,90,1.1,171.4,-3.74213120861005
10,7,90,1.1,171.5,-3.57952176099465
10,7,90,1.1,171.6,-3.41315268939159
10,7,90,1.1,171.7,-3.24443923575757
10,7,90,1.1,171.8,-3.07467402961554
10,7,90,1.1,171.9,-2.90502392432524
10,7,90,1.1,172,-2.73653143575135
10,7,90,1.1,172.1,-2.57011954985415
10,7,90,1.1,172.2,-2.40659882882996
10,7,90,1.1,172.3,-2.24667593439543
10,7,90,1.1,172.4,-2.09096287521498
10,7,90,1.1,172.5,-1.93998645732167
10,7,90,1.1,172.6,-1.79419756372312
10,7,90,1.1,172.7,-1.65398000979409
10,7,90,1.1,172.8,-1.5196588155694
10,7,90,1.1,172.9,-1.3915078075571
10,7,90,1.1,173,-1.26975651484999
10,7,90,1.1,173.1,-1.15459636087087
10,7,90,1.1,173.2,-1.04618617648666
10,7,90,1.1,173.3,-0.94465707543717
10,7,90,1.1,173.4,-0.850116741490663
10,7,90,1.1,173.5,-0.762653180394516
10,7,90,1.1,173.6,-0.682337990032554
10,7,90,1.1,173.7,-0.609229200353447
10,7,90,1.1,173.8,-0.54337373141611
10,7,90,1.1,173.9,-0.484809513902713
10,7,90,1.1,174,-0.433567312075903
10,7,90,1.1,174.1,-0.389672284688423
10,7,90,1.1,174.2,-0.353145314954007
10,7,90,1.1,174.3,-0.324004136467874
10,7,90,1.1,174.4,-0.302264277968967
10,7,90,1.1,174.5,-0.287939846080646
10,7,90,1.1,174.6,-0.281044161640553
10,7,90,1.1,174.7,-0.281590261905272
10,7,90,1.1,174.8,-0.289591277750826
10,7,90,1.1,174.9,-0.305060691936462
10,7,90,1.1,175,-0.328012481501383
10,7,90,1.1,175.1,-0.358461144360769
10,7,90,1.1,175.2,-0.396421607091578
10,7,90,1.1,175.3,-0.44190900768134
10,7,90,1.1,175.4,-0.494938343574994
10,7,90,1.1,175.5,-0.55552397161805
10,7,90,1.1,175.6,-0.62367894236698
10,7,90,1.1,175.7,-0.699414146632355
10,7,90,1.1,175.8,-0.782737246936532
10,7,90,1.1,175.9,-0.873651360711247
10,7,90,1.1,176,-0.972153455437463
10,7,90,1.1,176.1,-1.07823240846129
10,7,90,1.1,176.2,-1.19186667585073
10,7,90,1.1,176.3,-1.31302150538575
10,7,90,1.1,176.4,-1.44164561866594
10,7,90,1.1,176.5,-1.57766727657838
10,7,90,1.1,176.6,-1.72098963137118
10,7,90,1.1,176.7,-1.87148525798793
10,7,90,1.1,176.8,-2.02898974819918
10,7,90,1.1,176.9,-2.19329424503115
10,7,90,1.1,177,-2.36413679443728
10,7,90,1.1,177.1,-2.5411923994877
10,7,90,1.1,177.2,-2.72406168429311
10,7,90,1.1,177.3,-2.91225811676338
10,7,90,1.1,177.4,-3.10519380930587
10,7,90,1.1,177.5,-3.30216402478759
10,7,90,1.1,177.6,-3.50233067316398
10,7,90,1.1,177.7,-3.7047053043179
10,7,90,1.1,177.8,-3.90813239539009
10,7,90,1.1,177.9,-4.11127410124708
10,7,90,1.1,178,-4.31259807822382
10,7,90,1.1,178.1,-4.5103704774641
10,7,90,1.1,178.2,-4.70265667869108
10,7,90,1.1,178.3,-4.88733270227084
10,7,90,1.1,178.4,-5.06211035748087
10,7,90,1.1,178.5,-5.22457888290583
10,7,90,1.1,178.6,-5.37226492930568
10,7,90,1.1,178.7,-5.50271109427375
10,7,90,1.1,178.8,-5.61357083920755
10,7,90,1.1,178.9,-5.7027147131161
10,7,90,1.1,179,-5.76833984471798
10,7,90,1.1,179.1,-5.80907233439095
10,7,90,1.1,179.2,-5.82405123387655
10,7,90,1.1,179.3,-5.81298380571806
10,7,90,1.1,179.4,-5.77616481479089
10,7,90,1.1,179.5,-5.7144572396055
10,7,90,1.1,179.6,-5.62923701716553
10,7,90,1.1,179.7,-5.52230907016357
10,7,90,1.1,179.8,-5.39580492513772
10,7,90,1.1,179.9,-5.25207323370081
10,7,90,1.1,180,-5.09357356481174
10,7,90,1.2,0,-4.93005930187934
10,7,90,1.2,0.1,-5.08496107201896
10,7,90,1.2,0.2,-5.22564278309081
10,7,90,1.2,0.3,-5.3497210324282
10,7,90,1.2,0.4,-5.4549177345806
10,7,90,1.2,0.5,-5.5391604185499
10,7,90,1.2,0.6,-5.60068573710976
10,7,90,1.2,0.7,-5.63813664305255
10,7,90,1.2,0.8,-5.65064277767292
10,7,90,1.2,0.9,-5.6378744570037
10,7,90,1.2,1,-5.60006334881507
10,7,90,1.2,1.1,-5.53798710476507
10,7,90,1.2,1.2,-5.4529199881742
10,7,90,1.2,1.3,-5.34655586162966
10,7,90,1.2,1.4,-5.22091286146452
10,7,90,1.2,1.5,-5.07823020780306
10,7,90,1.2,1.6,-4.92086692366641
10,7,90,1.2,1.7,-4.75121023110259
10,7,90,1.2,1.8,-4.57159872247289
10,7,90,1.2,1.9,-4.38426270717166
10,7,90,1.2,2,-4.19128186278344
10,7,90,1.2,2.1,-3.99455869912498
10,7,90,1.2,2.2,-3.79580539927572
10,7,90,1.2,2.3,-3.59654123089714
10,7,90,1.2,2.4,-3.39809776537483
10,7,90,1.2,2.5,-3.20162944098487
10,7,90,1.2,2.6,-3.00812742666743
10,7,90,1.2,2.7,-2.81843519064299
10,7,90,1.2,2.8,-2.63326459493976
10,7,90,1.2,2.9,-2.45321169349947
10,7,90,1.2,3,-2.27877169825088
10,7,90,1.2,3.1,-2.11035279670452
10,7,90,1.2,3.2,-1.94828866468627
10,7,90,1.2,3.3,-1.79284962951072
10,7,90,1.2,3.4,-1.64425251289811
10,7,90,1.2,3.5,-1.50266922877149
10,7,90,1.2,3.6,-1.36823423660767
10,7,90,1.2,3.7,-1.24105096245607
10,7,90,1.2,3.8,-1.12119730177768
10,7,90,1.2,3.9,-1.00873031433181
10,7,90,1.2,4,-0.903690213897061
10,7,90,1.2,4.1,-0.806103746342807
10,7,90,1.2,4.2,-0.715987039592784
10,7,90,1.2,4.3,-0.633347999065503
10,7,90,1.2,4.4,-0.558188312669932
10,7,90,1.2,4.5,-0.490505120619692
10,7,90,1.2,4.6,-0.430292397311178
10,7,90,1.2,4.7,-0.37754208531209
10,7,90,1.2,4.8,-0.332245015096905
10,7,90,1.2,4.9,-0.294391638480003
10,7,90,1.2,5,-0.263972598658656
10,7,90,1.2,5.1,-0.24097915529728
10,7,90,1.2,5.2,-0.225403479075866
10,7,90,1.2,5.3,-0.21723882649993
10,7,90,1.2,5.4,-0.216479602445173
10,7,90,1.2,5.5,-0.223121314808067
10,7,90,1.2,5.6,-0.237160422676837
10,7,90,1.2,5.7,-0.258594076556673
10,7,90,1.2,5.8,-0.287419746307847
10,7,90,1.2,5.9,-0.323634729520686
10,7,90,1.2,6,-0.367235529993101
10,7,90,1.2,6.1,-0.418217092734679
10,7,90,1.2,6.2,-0.476571878436627
10,7,90,1.2,6.3,-0.542288756568879
10,7,90,1.2,6.4,-0.615351692149024
10,7,90,1.2,6.5,-0.695738196741923
10,7,90,1.2,6.6,-0.783417509384364
10,7,90,1.2,6.7,-0.87834846790628
10,7,90,1.2,6.8,-0.9804770256097
10,7,90,1.2,6.9,-1.08973336260512
10,7,90,1.2,7,-1.20602853552981
10,7,90,1.2,7.1,-1.32925060426046
10,7,90,1.2,7.2,-1.45926017014772
10,7,90,1.2,7.3,-1.59588525806848
10,7,90,1.2,7.4,-1.73891547537491
10,7,90,1.2,7.5,-1.88809538621862
10,7,90,1.2,7.6,-2.04311705188694
10,7,90,1.2,7.7,-2.20361170949943
10,7,90,1.2,7.8,-2.36914059620465
10,7,90,1.2,7.9,-2.5391849781654
10,7,90,1.2,8,-2.71313551804556
10,7,90,1.2,8.1,-2.89028121664922
10,7,90,1.2,8.2,-3.06979829867805
10,7,90,1.2,8.3,-3.25073958257589
10,7,90,1.2,8.4,-3.43202508000461
10,7,90,1.2,8.5,-3.61243480545578
10,7,90,1.2,8.6,-3.79060502520377
10,7,90,1.2,8.7,-3.96502940841902
10,7,90,1.2,8.8,-4.13406671662339
10,7,90,1.2,8.9,-4.29595671836163
10,7,90,1.2,9,-4.44884586800503
10,7,90,1.2,9.1,-4.59082386243202
10,7,90,1.2,9.2,-4.71997142596227
10,7,90,1.2,9.3,-4.83441855749998
10,7,90,1.2,9.4,-4.9324110670999
10,7,90,1.2,9.5,-5.01238169537101
10,7,90,1.2,9.6,-5.07302071113109
10,7,90,1.2,9.7,-5.1133399445782
10,7,90,1.2,9.8,-5.13272404221106
10,7,90,1.2,9.9,-5.13096351564753
10,7,90,1.2,10,-5.10826588431971
10,7,90,1.2,10.1,-5.06524362928115
10,7,90,1.2,10.2,-5.00288033970903
10,7,90,1.2,10.3,-4.92247883203061
10,7,90,1.2,10.4,-4.8255967169759
10,7,90,1.2,10.5,-4.71397563840023
10,7,90,1.2,10.6,-4.58947020319073
10,7,90,1.2,10.7,-4.45398166004906
10,7,90,1.2,10.8,-4.30939997609952
10,7,90,1.2,10.9,-4.1575564270501
10,7,90,1.2,11,-4.0001874185544
10,7,90,1.2,11.1,-3.83890915277224
10,7,90,1.2,11.2,-3.67520200418652
10,7,90,1.2,11.3,-3.51040305532595
10,7,90,1.2,11.4,-3.34570510404058
10,7,90,1.2,11.5,-3.18216051061115
10,7,90,1.2,11.6,-3.02068842962765
10,7,90,1.2,11.7,-2.86208420645245
10,7,90,1.2,11.8,-2.70702996667826
10,7,90,1.2,11.9,-2.55610566103695
10,7,90,1.2,12,-2.40980003249477
10,7,90,1.2,12.1,-2.26852114087832
10,7,90,1.2,12.2,-2.13260621337577
10,7,90,1.2,12.3,-2.00233069004488
10,7,90,1.2,12.4,-1.87791640693203
10,7,90,1.2,12.5,-1.7595389107989
10,7,90,1.2,12.6,-1.64733393366593
10,7,90,1.2,12.7,-1.54140307666575
10,7,90,1.2,12.8,-1.44181876455297
10,7,90,1.2,12.9,-1.34862853741169
10,7,90,1.2,13,-1.26185874675597
10,7,90,1.2,13.1,-1.18151772092429
10,7,90,1.2,13.2,-1.10759846056778
10,7,90,1.2,13.3,-1.04008091995099
10,7,90,1.2,13.4,-0.978933924276858
10,7,90,1.2,13.5,-0.924116767694534
10,7,90,1.2,13.6,-0.875580531288793
10,7,90,1.2,13.7,-0.833269155321943
