"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","DirTotal []"
10,5,148,0.6,28,0.277099625941174
10,5,148,0.6,30,0.279020658136258
10,5,148,0.6,32,0.293586521371797
10,5,148,0.6,34,0.298390814305945
10,5,148,0.6,36,0.285527725392898
10,5,148,0.6,38,0.260000495372979
10,5,148,0.6,40,0.231880644037591
10,5,148,0.6,42,0.213325283016525
10,5,148,0.6,44,0.212877519960656
10,5,148,0.6,46,0.226885921955725
10,5,148,0.6,48,0.238890740756458
10,5,148,0.6,50,0.233388271020903
10,5,148,0.6,52,0.213713437281307
10,5,148,0.6,54,0.202390166903939
10,5,148,0.6,56,0.215591016996226
10,5,148,0.6,58,0.240978161452851
10,5,148,0.6,60,0.25263119866381
10,5,148,0.6,62,0.244424483711705
10,5,148,0.6,64,0.237911656015433
10,5,148,0.6,66,0.260615530356411
10,5,148,0.6,68,0.319945043725238
10,5,148,0.6,70,0.386722615062996
10,5,148,0.6,72,0.403019295460827
10,5,148,0.6,74,0.337098578747926
10,5,148,0.6,76,0.267766133443752
10,5,148,0.6,78,0.419837004640239
10,5,148,0.6,80,1.08188137746729
10,5,148,0.6,82,2.42745438913995
10,5,148,0.6,84,4.34786733991617
10,5,148,0.6,86,6.41436325443509
10,5,148,0.6,88,8.01669471806406
10,5,148,0.6,90,8.6212468678291
10,5,148,0.6,92,8.0166947180641
10,5,148,0.6,94,6.4143632544351
10,5,148,0.6,96,4.34786733991617
10,5,148,0.6,98,2.42745438913994
10,5,148,0.6,100,1.08188137746728
10,5,148,0.6,102,0.41983700464024
10,5,148,0.6,104,0.267766133443758
10,5,148,0.6,106,0.337098578747932
10,5,148,0.6,108,0.403019295460834
10,5,148,0.6,110,0.386722615062996
10,5,148,0.6,112,0.31994504372524
10,5,148,0.6,114,0.260615530356411
10,5,148,0.6,116,0.23791165601543
10,5,148,0.6,118,0.244424483711703
10,5,148,0.6,120,0.252631198663806
10,5,148,0.6,122,0.240978161452853
10,5,148,0.6,124,0.215591016996228
10,5,148,0.6,126,0.202390166903935
10,5,148,0.6,128,0.213713437281309
10,5,148,0.6,130,0.233388271020904
10,5,148,0.6,132,0.238890740756456
10,5,148,0.6,134,0.226885921955728
10,5,148,0.6,136,0.212877519960657
10,5,148,0.6,138,0.213325283016525
10,5,148,0.6,140,0.231880644037588
10,5,148,0.6,142,0.260000495372979
10,5,148,0.6,144,0.2855277253929
10,5,148,0.6,146,0.298390814305945
10,5,148,0.6,148,0.293586521371797
10,5,148,0.6,150,0.279020658136258
10,5,148,0.6,152,0.277099625941176
10,5,148,0.6,154,0.299727696081739
10,5,148,0.6,156,0.328700853925666
10,5,148,0.6,158,0.343314703195049
10,5,148,0.6,160,0.348243125369397
10,5,148,0.6,162,0.358447827607176
10,5,148,0.6,164,0.387228994875475
10,5,148,0.6,166,0.439831230638166
10,5,148,0.6,168,0.482813111116159
10,5,148,0.6,170,0.477981980926785
10,5,148,0.6,172,0.468325866717732
10,5,148,0.6,174,0.512957564729621
10,5,148,0.6,176,0.555021526012091
10,5,148,0.6,178,0.501995848710688
10,5,148,0.6,180,0.389581501150344
10,7,148,0.6,0,0.22649486255751
10,7,148,0.6,2,0.382031001082433
10,7,148,0.6,4,0.471624395416221
10,7,148,0.6,6,0.538060165570754
10,7,148,0.6,8,0.632536810987884
10,7,148,0.6,10,0.562757132612505
10,7,148,0.6,12,0.438299459729805
10,7,148,0.6,14,0.371643039367456
10,7,148,0.6,16,0.386800985010501
10,7,148,0.6,18,0.399252750325035
10,7,148,0.6,20,0.341980347401025
10,7,148,0.6,22,0.280698481017997
10,7,148,0.6,24,0.268042638227015
10,7,148,0.6,26,0.270877260445438
10,7,148,0.6,28,0.245926147523068
10,7,148,0.6,30,0.218746249603965
10,7,148,0.6,32,0.226122939474024
10,7,148,0.6,34,0.249253547493971
10,7,148,0.6,36,0.235836662682244
10,7,148,0.6,38,0.192612089279946
10,7,148,0.6,40,0.176909578977506
10,7,148,0.6,42,0.202216346292263
10,7,148,0.6,44,0.213326449795364
10,7,148,0.6,46,0.18300928933924
10,7,148,0.6,48,0.163349291756711
10,7,148,0.6,50,0.182768599938017
10,7,148,0.6,52,0.201824321744723
10,7,148,0.6,54,0.197029481995651
10,7,148,0.6,56,0.188754015104259
10,7,148,0.6,58,0.199782284804313
10,7,148,0.6,60,0.225685031275362
10,7,148,0.6,62,0.232047577416191
10,7,148,0.6,64,0.21914164127109
10,7,148,0.6,66,0.242032647206957
10,7,148,0.6,68,0.280708686905584
10,7,148,0.6,70,0.241253193529767
10,7,148,0.6,72,0.180509091940395
10,7,148,0.6,74,0.303676024891456
10,7,148,0.6,76,0.620045523533565
10,7,148,0.6,78,0.811706601145379
10,7,148,0.6,80,0.683147721589871
10,7,148,0.6,82,0.746527232337241
10,7,148,0.6,84,2.03979802664457
10,7,148,0.6,86,4.9455984933117
10,7,148,0.6,88,8.21353453722093
10,7,148,0.6,90,9.66750581691494
10,7,148,0.6,92,8.21353453722084
10,7,148,0.6,94,4.94559849331165
10,7,148,0.6,96,2.03979802664454
10,7,148,0.6,98,0.746527232337234
10,7,148,0.6,100,0.683147721589861
10,7,148,0.6,102,0.811706601145378
10,7,148,0.6,104,0.62004552353356
10,7,148,0.6,106,0.303676024891456
10,7,148,0.6,108,0.180509091940397
10,7,148,0.6,110,0.241253193529763
10,7,148,0.6,112,0.280708686905585
10,7,148,0.6,114,0.242032647206958
10,7,148,0.6,116,0.21914164127109
10,7,148,0.6,118,0.232047577416191
10,7,148,0.6,120,0.225685031275368
10,7,148,0.6,122,0.199782284804316
10,7,148,0.6,124,0.188754015104257
10,7,148,0.6,126,0.197029481995652
10,7,148,0.6,128,0.201824321744723
10,7,148,0.6,130,0.182768599938016
10,7,148,0.6,132,0.163349291756711
10,7,148,0.6,134,0.183009289339239
10,7,148,0.6,136,0.213326449795361
10,7,148,0.6,138,0.202216346292263
10,7,148,0.6,140,0.176909578977506
10,7,148,0.6,142,0.192612089279944
10,7,148,0.6,144,0.235836662682243
10,7,148,0.6,146,0.249253547493973
10,7,148,0.6,148,0.226122939474026
10,7,148,0.6,150,0.218746249603966
10,7,148,0.6,152,0.245926147523071
10,7,148,0.6,154,0.270877260445439
10,7,148,0.6,156,0.268042638227016
10,7,148,0.6,158,0.280698481017996
10,7,148,0.6,160,0.341980347401024
10,7,148,0.6,162,0.399252750325037
10,7,148,0.6,164,0.386800985010501
10,7,148,0.6,166,0.371643039367455
10,7,148,0.6,168,0.438299459729805
10,7,148,0.6,170,0.562757132612503
10,7,148,0.6,172,0.632536810987882
10,7,148,0.6,174,0.538060165570754
10,7,148,0.6,176,0.471624395416221
10,7,148,0.6,178,0.382031001082433
10,7,148,0.6,180,0.22649486255751
10,10,148,0.6,0,0.885613767282108
10,10,148,0.6,2,0.976613118833749
10,10,148,0.6,4,0.570971436451561
10,10,148,0.6,6,0.554213753575269
10,10,148,0.6,8,0.583680133777198
10,10,148,0.6,10,0.561209108762566
10,10,148,0.6,12,0.49810026201241
10,10,148,0.6,14,0.466613827293076
10,10,148,0.6,16,0.408535623839098
10,10,148,0.6,18,0.368802565833786
10,10,148,0.6,20,0.304473444174662
10,10,148,0.6,22,0.272600372456046
10,10,148,0.6,24,0.269926211663919
10,10,148,0.6,26,0.251817372349225
10,10,148,0.6,28,0.245365391480388
10,10,148,0.6,30,0.229287492451326
10,10,148,0.6,32,0.172365562193553
10,10,148,0.6,34,0.132173272857079
10,10,148,0.6,36,0.134178796288716
10,10,148,0.6,38,0.121863165666152
10,10,148,0.6,40,0.133721611906775
10,10,148,0.6,42,0.121336017380513
10,10,148,0.6,44,0.0946286730131826
10,10,148,0.6,46,0.129708461747136
10,10,148,0.6,48,0.153063887062235
10,10,148,0.6,50,0.0945561257573131
10,10,148,0.6,52,0.138209750665708
10,10,148,0.6,54,0.139518367396083
10,10,148,0.6,56,0.0948568482239925
10,10,148,0.6,58,0.14729741200699
10,10,148,0.6,60,0.170067495407836
10,10,148,0.6,62,0.148661866497866
10,10,148,0.6,64,0.192937739551079
10,10,148,0.6,66,0.162763185114517
10,10,148,0.6,68,0.126354788178396
10,10,148,0.6,70,0.149806422619557
10,10,148,0.6,72,0.10440176155853
10,10,148,0.6,74,0.248766082877875
10,10,148,0.6,76,0.52874489454265
10,10,148,0.6,78,0.371315257847866
10,10,148,0.6,80,0.439699976318754
10,10,148,0.6,82,1.0982630080182
10,10,148,0.6,84,1.41149110576492
10,10,148,0.6,86,2.84846274007391
10,10,148,0.6,88,7.01960566217508
10,10,148,0.6,90,9.70862835033011
10,10,148,0.6,92,7.01960566217518
10,10,148,0.6,94,2.84846274007388
10,10,148,0.6,96,1.41149110576494
10,10,148,0.6,98,1.09826300801821
10,10,148,0.6,100,0.439699976318766
10,10,148,0.6,102,0.371315257847877
10,10,148,0.6,104,0.528744894542643
10,10,148,0.6,106,0.248766082877875
10,10,148,0.6,108,0.104401761558535
10,10,148,0.6,110,0.14980642261956
10,10,148,0.6,112,0.126354788178398
10,10,148,0.6,114,0.162763185114517
10,10,148,0.6,116,0.192937739551067
10,10,148,0.6,118,0.148661866497867
10,10,148,0.6,120,0.170067495407829
10,10,148,0.6,122,0.147297412006987
10,10,148,0.6,124,0.0948568482239937
10,10,148,0.6,126,0.139518367396081
10,10,148,0.6,128,0.138209750665707
10,10,148,0.6,130,0.0945561257573133
10,10,148,0.6,132,0.153063887062236
10,10,148,0.6,134,0.129708461747137
10,10,148,0.6,136,0.0946286730131819
10,10,148,0.6,138,0.121336017380516
10,10,148,0.6,140,0.133721611906774
10,10,148,0.6,142,0.121863165666153
10,10,148,0.6,144,0.134178796288718
10,10,148,0.6,146,0.13217327285708
10,10,148,0.6,148,0.172365562193552
10,10,148,0.6,150,0.229287492451325
10,10,148,0.6,152,0.245365391480391
10,10,148,0.6,154,0.251817372349227
10,10,148,0.6,156,0.269926211663917
10,10,148,0.6,158,0.272600372456043
10,10,148,0.6,160,0.304473444174654
10,10,148,0.6,162,0.368802565833785
10,10,148,0.6,164,0.408535623839099
10,10,148,0.6,166,0.466613827293076
10,10,148,0.6,168,0.498100262012408
10,10,148,0.6,170,0.561209108762565
10,10,148,0.6,172,0.583680133777193
10,10,148,0.6,174,0.554213753575264
10,10,148,0.6,176,0.570971436451557
10,10,148,0.6,178,0.976613118833748
10,10,148,0.6,180,0.885613767282105
10,5,150,0.6,0,0.389581501150344
10,5,150,0.6,2,0.494153077647963
10,5,150,0.6,4,0.538313399672371
10,5,150,0.6,6,0.493682667550252
10,5,150,0.6,8,0.459164535599904
10,5,150,0.6,10,0.484386853576978
10,5,150,0.6,12,0.49389713209735
10,5,150,0.6,14,0.442035166770456
10,5,150,0.6,16,0.379373804978566
10,5,150,0.6,18,0.348248429608181
10,5,150,0.6,20,0.342564201098099
10,5,150,0.6,22,0.342942672760627
10,5,150,0.6,24,0.328759629327348
10,5,150,0.6,26,0.296190677214645
10,5,150,0.6,28,0.272030256152963
10,5,150,0.6,30,0.277373654779003
10,5,150,0.6,32,0.297016051808355
10,5,150,0.6,34,0.303427167228649
10,5,150,0.6,36,0.286101081290949
10,5,150,0.6,38,0.253077363678364
10,5,150,0.6,40,0.222011027520588
10,5,150,0.6,42,0.208439276116977
10,5,150,0.6,44,0.214830729233992
10,5,150,0.6,46,0.230157310089883
10,5,150,0.6,48,0.238238476337803
10,5,150,0.6,50,0.229156944540334
10,5,150,0.6,52,0.21128808904464
10,5,150,0.6,54,0.206569828235468
10,5,150,0.6,56,0.221587681338161
10,5,150,0.6,58,0.235332094527103
10,5,150,0.6,60,0.229506334988255
10,5,150,0.6,62,0.216078978659422
10,5,150,0.6,64,0.223832138560637
10,5,150,0.6,66,0.26963728009304
10,5,150,0.6,68,0.342227745403314
10,5,150,0.6,70,0.397373038513625
10,5,150,0.6,72,0.378678693015767
10,5,150,0.6,74,0.281828379822645
10,5,150,0.6,76,0.222131054788861
10,5,150,0.6,78,0.427838268426515
10,5,150,0.6,80,1.13395852530358
10,5,150,0.6,82,2.43439201856729
10,5,150,0.6,84,4.18071814409656
10,5,150,0.6,86,5.98808292349666
10,5,150,0.6,88,7.35737384649323
10,5,150,0.6,90,7.86846289736482
10,5,150,0.6,92,7.35737384649322
10,5,150,0.6,94,5.98808292349667
10,5,150,0.6,96,4.18071814409656
10,5,150,0.6,98,2.43439201856729
10,5,150,0.6,100,1.13395852530358
10,5,150,0.6,102,0.427838268426515
10,5,150,0.6,104,0.222131054788864
10,5,150,0.6,106,0.281828379822652
10,5,150,0.6,108,0.378678693015774
10,5,150,0.6,110,0.397373038513627
10,5,150,0.6,112,0.342227745403316
10,5,150,0.6,114,0.269637280093039
10,5,150,0.6,116,0.223832138560633
10,5,150,0.6,118,0.21607897865942
10,5,150,0.6,120,0.229506334988255
10,5,150,0.6,122,0.235332094527103
10,5,150,0.6,124,0.221587681338163
10,5,150,0.6,126,0.206569828235466
10,5,150,0.6,128,0.211288089044641
10,5,150,0.6,130,0.229156944540333
10,5,150,0.6,132,0.238238476337802
10,5,150,0.6,134,0.230157310089884
10,5,150,0.6,136,0.214830729233995
10,5,150,0.6,138,0.208439276116976
10,5,150,0.6,140,0.222011027520587
10,5,150,0.6,142,0.253077363678363
10,5,150,0.6,144,0.286101081290952
10,5,150,0.6,146,0.30342716722865
10,5,150,0.6,148,0.297016051808355
10,5,150,0.6,150,0.277373654779003
10,5,150,0.6,152,0.272030256152964
10,5,150,0.6,154,0.296190677214646
10,5,150,0.6,156,0.328759629327347
10,5,150,0.6,158,0.342942672760628
10,5,150,0.6,160,0.342564201098101
10,5,150,0.6,162,0.348248429608182
10,5,150,0.6,164,0.379373804978566
10,5,150,0.6,166,0.442035166770455
10,5,150,0.6,168,0.493897132097348
10,5,150,0.6,170,0.484386853576976
10,5,150,0.6,172,0.459164535599904
10,5,150,0.6,174,0.493682667550255
10,5,150,0.6,176,0.538313399672374
10,5,150,0.6,178,0.494153077647965
10,5,150,0.6,180,0.389581501150344
10,7,150,0.6,0,0.22649486255751
10,7,150,0.6,2,0.376077697611924
10,7,150,0.6,4,0.451964353527388
10,7,150,0.6,6,0.527138858796199
10,7,150,0.6,8,0.646136857523754
10,7,150,0.6,10,0.574401846808307
10,7,150,0.6,12,0.430030935913945
10,7,150,0.6,14,0.354227534506795
10,7,150,0.6,16,0.382872950954049
10,7,150,0.6,18,0.404581579197795
10,7,150,0.6,20,0.34178104675151
10,7,150,0.6,22,0.275302870719097
10,7,150,0.6,24,0.26595928100371
10,7,150,0.6,26,0.268891303385362
10,7,150,0.6,28,0.236579014976376
10,7,150,0.6,30,0.214029641329715
10,7,150,0.6,32,0.233837291107059
10,7,150,0.6,34,0.253587032973589
10,7,150,0.6,36,0.226696441347013
10,7,150,0.6,38,0.183103047711398
10,7,150,0.6,40,0.183044026945352
10,7,150,0.6,42,0.210498217445163
10,7,150,0.6,44,0.205364048796693
10,7,150,0.6,46,0.173681292395541
10,7,150,0.6,48,0.171246675286537
10,7,150,0.6,50,0.19789332650211
10,7,150,0.6,52,0.207410302105624
10,7,150,0.6,54,0.19991786740704
10,7,150,0.6,56,0.200884317771948
10,7,150,0.6,58,0.217337726050637
10,7,150,0.6,60,0.233136380677387
10,7,150,0.6,62,0.226487564819943
10,7,150,0.6,64,0.226957701385904
10,7,150,0.6,66,0.260838378141681
10,7,150,0.6,68,0.262527589224469
10,7,150,0.6,70,0.190894126542658
10,7,150,0.6,72,0.166986652029264
10,7,150,0.6,74,0.350559315465333
10,7,150,0.6,76,0.676210226449289
10,7,150,0.6,78,0.831983662301538
10,7,150,0.6,80,0.694040234302623
10,7,150,0.6,82,0.820862156982958
10,7,150,0.6,84,2.18875038557266
10,7,150,0.6,86,5.06096595560838
10,7,150,0.6,88,8.18941298224376
10,7,150,0.6,90,9.56136688719993
10,7,150,0.6,92,8.18941298224378
10,7,150,0.6,94,5.06096595560838
10,7,150,0.6,96,2.18875038557266
10,7,150,0.6,98,0.820862156982955
10,7,150,0.6,100,0.694040234302626
10,7,150,0.6,102,0.831983662301537
10,7,150,0.6,104,0.676210226449279
10,7,150,0.6,106,0.35055931546533
10,7,150,0.6,108,0.166986652029266
10,7,150,0.6,110,0.190894126542657
10,7,150,0.6,112,0.262527589224474
10,7,150,0.6,114,0.260838378141682
10,7,150,0.6,116,0.226957701385902
10,7,150,0.6,118,0.22648756481994
10,7,150,0.6,120,0.233136380677386
10,7,150,0.6,122,0.217337726050638
10,7,150,0.6,124,0.200884317771947
10,7,150,0.6,126,0.199917867407041
10,7,150,0.6,128,0.207410302105624
10,7,150,0.6,130,0.197893326502111
10,7,150,0.6,132,0.171246675286539
10,7,150,0.6,134,0.173681292395537
10,7,150,0.6,136,0.205364048796691
10,7,150,0.6,138,0.210498217445162
10,7,150,0.6,140,0.183044026945352
10,7,150,0.6,142,0.183103047711396
10,7,150,0.6,144,0.226696441347013
10,7,150,0.6,146,0.253587032973591
10,7,150,0.6,148,0.23383729110706
10,7,150,0.6,150,0.214029641329716
10,7,150,0.6,152,0.236579014976378
10,7,150,0.6,154,0.268891303385361
10,7,150,0.6,156,0.265959281003709
10,7,150,0.6,158,0.275302870719094
10,7,150,0.6,160,0.34178104675151
10,7,150,0.6,162,0.404581579197794
10,7,150,0.6,164,0.38287295095405
10,7,150,0.6,166,0.354227534506794
10,7,150,0.6,168,0.430030935913943
10,7,150,0.6,170,0.574401846808303
10,7,150,0.6,172,0.646136857523751
10,7,150,0.6,174,0.5271388587962
10,7,150,0.6,176,0.451964353527389
10,7,150,0.6,178,0.376077697611925
10,7,150,0.6,180,0.226494862557511
10,10,150,0.6,0,0.885613767282108
10,10,150,0.6,2,0.960019433366107
10,10,150,0.6,4,0.593977968092121
10,10,150,0.6,6,0.574308140779341
10,10,150,0.6,8,0.553600931098975
10,10,150,0.6,10,0.550261460389469
10,10,150,0.6,12,0.51882964076584
10,10,150,0.6,14,0.449452412056401
10,10,150,0.6,16,0.400675506434968
10,10,150,0.6,18,0.376217278982957
10,10,150,0.6,20,0.296636638131647
10,10,150,0.6,22,0.26680566594225
10,10,150,0.6,24,0.260004019209843
10,10,150,0.6,26,0.246284763567735
10,10,150,0.6,28,0.248917924102476
10,10,150,0.6,30,0.221997175193167
10,10,150,0.6,32,0.164568119151366
10,10,150,0.6,34,0.132557408041355
10,10,150,0.6,36,0.125628538239774
10,10,150,0.6,38,0.123616639590129
10,10,150,0.6,40,0.134679221483264
10,10,150,0.6,42,0.123637524940911
10,10,150,0.6,44,0.10500984761809
10,10,150,0.6,46,0.144317337926752
10,10,150,0.6,48,0.147618259476499
10,10,150,0.6,50,0.103513026223634
10,10,150,0.6,52,0.135080586897216
10,10,150,0.6,54,0.143056415875557
10,10,150,0.6,56,0.119371670749023
10,10,150,0.6,58,0.153322693548548
10,10,150,0.6,60,0.15984459320569
10,10,150,0.6,62,0.15257896152139
10,10,150,0.6,64,0.167292162206444
10,10,150,0.6,66,0.155210195369265
10,10,150,0.6,68,0.146329058626158
10,10,150,0.6,70,0.157566580480407
10,10,150,0.6,72,0.0975454014169982
10,10,150,0.6,74,0.291432291605603
10,10,150,0.6,76,0.573299829337369
10,10,150,0.6,78,0.431281876518921
10,10,150,0.6,80,0.467774568825974
10,10,150,0.6,82,0.993367247165808
10,10,150,0.6,84,1.28281473604173
10,10,150,0.6,86,2.63883224076968
10,10,150,0.6,88,6.42861669104173
10,10,150,0.6,90,8.85704829076429
10,10,150,0.6,92,6.42861669104172
10,10,150,0.6,94,2.63883224076963
10,10,150,0.6,96,1.28281473604171
10,10,150,0.6,98,0.993367247165827
10,10,150,0.6,100,0.467774568825995
10,10,150,0.6,102,0.431281876518909
10,10,150,0.6,104,0.573299829337363
10,10,150,0.6,106,0.291432291605602
10,10,150,0.6,108,0.0975454014169946
10,10,150,0.6,110,0.1575665804804
10,10,150,0.6,112,0.14632905862616
10,10,150,0.6,114,0.155210195369265
10,10,150,0.6,116,0.167292162206442
10,10,150,0.6,118,0.152578961521389
10,10,150,0.6,120,0.159844593205685
10,10,150,0.6,122,0.153322693548548
10,10,150,0.6,124,0.119371670749022
10,10,150,0.6,126,0.143056415875553
10,10,150,0.6,128,0.135080586897214
10,10,150,0.6,130,0.103513026223634
10,10,150,0.6,132,0.147618259476499
10,10,150,0.6,134,0.144317337926753
10,10,150,0.6,136,0.105009847618089
10,10,150,0.6,138,0.12363752494091
10,10,150,0.6,140,0.134679221483267
10,10,150,0.6,142,0.12361663959013
10,10,150,0.6,144,0.125628538239772
10,10,150,0.6,146,0.132557408041356
10,10,150,0.6,148,0.164568119151364
10,10,150,0.6,150,0.221997175193168
10,10,150,0.6,152,0.248917924102477
10,10,150,0.6,154,0.246284763567733
10,10,150,0.6,156,0.26000401920984
10,10,150,0.6,158,0.266805665942248
10,10,150,0.6,160,0.296636638131644
10,10,150,0.6,162,0.376217278982956
10,10,150,0.6,164,0.400675506434971
10,10,150,0.6,166,0.449452412056401
10,10,150,0.6,168,0.518829640765836
10,10,150,0.6,170,0.550261460389465
10,10,150,0.6,172,0.553600931098968
10,10,150,0.6,174,0.574308140779336
10,10,150,0.6,176,0.593977968092119
10,10,150,0.6,178,0.960019433366106
10,10,150,0.6,180,0.885613767282105
10,5,152,0.6,0,0.389581501150344
10,5,152,0.6,2,0.486325737841622
10,5,152,0.6,4,0.521808375315107
10,5,152,0.6,6,0.474598858432483
10,5,152,0.6,8,0.449927369986237
10,5,152,0.6,10,0.490454099079766
10,5,152,0.6,12,0.50460433990751
10,5,152,0.6,14,0.444244615462468
10,5,152,0.6,16,0.371991865025104
10,5,152,0.6,18,0.3383209932615
10,5,152,0.6,20,0.336296992341509
10,5,152,0.6,22,0.341399884884937
10,5,152,0.6,24,0.328120737772287
10,5,152,0.6,26,0.292994719508895
10,5,152,0.6,28,0.267359931932053
10,5,152,0.6,30,0.274771349784005
10,5,152,0.6,32,0.298551041083412
10,5,152,0.6,34,0.307605792293913
10,5,152,0.6,36,0.288089322875078
10,5,152,0.6,38,0.249737078375385
10,5,152,0.6,40,0.21685498102502
10,5,152,0.6,42,0.20731696042465
10,5,152,0.6,44,0.217928448136859
10,5,152,0.6,46,0.23222124616762
10,5,152,0.6,48,0.234892660844117
10,5,152,0.6,50,0.221834438152657
10,5,152,0.6,52,0.20761661873887
10,5,152,0.6,54,0.211888717855569
10,5,152,0.6,56,0.228957678626085
10,5,152,0.6,58,0.232120249955143
10,5,152,0.6,60,0.214019887902034
10,5,152,0.6,62,0.199762719743263
10,5,152,0.6,64,0.219347526635152
10,5,152,0.6,66,0.281441029611372
10,5,152,0.6,68,0.36174940500919
10,5,152,0.6,70,0.403784299589063
10,5,152,0.6,72,0.355577075040715
10,5,152,0.6,74,0.239900670257364
10,5,152,0.6,76,0.193939934947451
10,5,152,0.6,78,0.424996979440685
10,5,152,0.6,80,1.10516710355813
10,5,152,0.6,82,2.27015292614767
10,5,152,0.6,84,3.768761704831
10,5,152,0.6,86,5.28166450541858
10,5,152,0.6,88,6.41294952808212
10,5,152,0.6,90,6.83288902763631
10,5,152,0.6,92,6.41294952808209
10,5,152,0.6,94,5.28166450541853
10,5,152,0.6,96,3.76876170483097
10,5,152,0.6,98,2.27015292614766
10,5,152,0.6,100,1.10516710355814
10,5,152,0.6,102,0.42499697944069
10,5,152,0.6,104,0.193939934947452
10,5,152,0.6,106,0.239900670257367
10,5,152,0.6,108,0.355577075040712
10,5,152,0.6,110,0.403784299589062
10,5,152,0.6,112,0.361749405009191
10,5,152,0.6,114,0.281441029611372
10,5,152,0.6,116,0.219347526635149
10,5,152,0.6,118,0.199762719743261
10,5,152,0.6,120,0.214019887902031
10,5,152,0.6,122,0.232120249955141
10,5,152,0.6,124,0.228957678626088
10,5,152,0.6,126,0.21188871785557
10,5,152,0.6,128,0.207616618738869
10,5,152,0.6,130,0.221834438152654
10,5,152,0.6,132,0.234892660844118
10,5,152,0.6,134,0.232221246167622
10,5,152,0.6,136,0.217928448136862
10,5,152,0.6,138,0.207316960424649
10,5,152,0.6,140,0.216854981025016
10,5,152,0.6,142,0.249737078375384
10,5,152,0.6,144,0.288089322875081
10,5,152,0.6,146,0.307605792293914
10,5,152,0.6,148,0.298551041083412
10,5,152,0.6,150,0.274771349784004
10,5,152,0.6,152,0.267359931932052
10,5,152,0.6,154,0.292994719508895
10,5,152,0.6,156,0.328120737772288
10,5,152,0.6,158,0.341399884884938
10,5,152,0.6,160,0.336296992341509
10,5,152,0.6,162,0.3383209932615
10,5,152,0.6,164,0.371991865025103
10,5,152,0.6,166,0.444244615462466
10,5,152,0.6,168,0.504604339907508
10,5,152,0.6,170,0.490454099079766
10,5,152,0.6,172,0.449927369986238
10,5,152,0.6,174,0.474598858432485
10,5,152,0.6,176,0.521808375315109
10,5,152,0.6,178,0.486325737841625
10,5,152,0.6,180,0.389581501150344
10,7,152,0.6,0,0.22649486255751
10,7,152,0.6,2,0.37061343620282
10,7,152,0.6,4,0.433696554483938
10,7,152,0.6,6,0.516494770917699
10,7,152,0.6,8,0.6574861818308
10,7,152,0.6,10,0.583457178641921
10,7,152,0.6,12,0.422030108626673
10,7,152,0.6,14,0.338849475684729
10,7,152,0.6,16,0.380132426142273
10,7,152,0.6,18,0.410350508114496
10,7,152,0.6,20,0.342370215557157
10,7,152,0.6,22,0.270652705282272
10,7,152,0.6,24,0.264756928048047
10,7,152,0.6,26,0.268124146807856
10,7,152,0.6,28,0.229833158033258
10,7,152,0.6,30,0.211842552625007
10,7,152,0.6,32,0.241009802967223
10,7,152,0.6,34,0.253759120163949
10,7,152,0.6,36,0.211912436855821
10,7,152,0.6,38,0.172044077825148
10,7,152,0.6,40,0.188403471399679
10,7,152,0.6,42,0.215314298911634
10,7,152,0.6,44,0.199729758050515
10,7,152,0.6,46,0.168255636996267
10,7,152,0.6,48,0.175350654208767
10,7,152,0.6,50,0.202931453850911
10,7,152,0.6,52,0.204080174438759
10,7,152,0.6,54,0.196005133713336
10,7,152,0.6,56,0.20888544319018
10,7,152,0.6,58,0.230246585038441
10,7,152,0.6,60,0.220479973347944
10,7,152,0.6,62,0.195069800459749
10,7,152,0.6,64,0.216895890259506
10,7,152,0.6,66,0.267307223561714
10,7,152,0.6,68,0.256567512518204
10,7,152,0.6,70,0.175244301036071
10,7,152,0.6,72,0.174633998440718
10,7,152,0.6,74,0.414557316224757
10,7,152,0.6,76,0.774394152021106
10,7,152,0.6,78,0.90397691129084
10,7,152,0.6,80,0.753168668054415
10,7,152,0.6,82,0.915191977298338
10,7,152,0.6,84,2.17020077443804
10,7,152,0.6,86,4.57019753383772
10,7,152,0.6,88,7.04915556899395
10,7,152,0.6,90,8.10951021734215
10,7,152,0.6,92,7.04915556899395
10,7,152,0.6,94,4.57019753383771
10,7,152,0.6,96,2.17020077443803
10,7,152,0.6,98,0.915191977298342
10,7,152,0.6,100,0.753168668054419
10,7,152,0.6,102,0.903976911290832
10,7,152,0.6,104,0.774394152021091
10,7,152,0.6,106,0.414557316224754
10,7,152,0.6,108,0.17463399844072
10,7,152,0.6,110,0.175244301036069
10,7,152,0.6,112,0.256567512518205
10,7,152,0.6,114,0.267307223561713
10,7,152,0.6,116,0.216895890259506
10,7,152,0.6,118,0.195069800459747
10,7,152,0.6,120,0.220479973347941
10,7,152,0.6,122,0.230246585038442
10,7,152,0.6,124,0.208885443190181
10,7,152,0.6,126,0.196005133713334
10,7,152,0.6,128,0.204080174438761
10,7,152,0.6,130,0.202931453850913
10,7,152,0.6,132,0.175350654208768
10,7,152,0.6,134,0.168255636996263
10,7,152,0.6,136,0.199729758050515
10,7,152,0.6,138,0.215314298911634
10,7,152,0.6,140,0.188403471399679
10,7,152,0.6,142,0.172044077825148
10,7,152,0.6,144,0.211912436855825
10,7,152,0.6,146,0.25375912016395
