"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(DirTotal) []"
10,7,90,1.4,36.6,-2.2597830413848
10,7,90,1.4,36.7,-2.1822310028122
10,7,90,1.4,36.8,-2.11238433632433
10,7,90,1.4,36.9,-2.05031254585133
10,7,90,1.4,37,-1.99607625014022
10,7,90,1.4,37.1,-1.94972863034516
10,7,90,1.4,37.2,-1.91131664987654
10,7,90,1.4,37.3,-1.88088207065329
10,7,90,1.4,37.4,-1.85846228619672
10,7,90,1.4,37.5,-1.84409098844956
10,7,90,1.4,37.6,-1.83779868180436
10,7,90,1.4,37.7,-1.83961305456323
10,7,90,1.4,37.8,-1.84955921489402
10,7,90,1.4,37.9,-1.86765979525117
10,7,90,1.4,38,-1.89393492615153
10,7,90,1.4,38.1,-1.9284020770722
10,7,90,1.4,38.2,-1.97107575902138
10,7,90,1.4,38.3,-2.02196707995412
10,7,90,1.4,38.4,-2.08108314060728
10,7,90,1.4,38.5,-2.14842625444055
10,7,90,1.4,38.6,-2.22399297113403
10,7,90,1.4,38.7,-2.30777287845203
10,7,90,1.4,38.8,-2.39974715217795
10,7,90,1.4,38.9,-2.49988681823759
10,7,90,1.4,39,-2.60815068504491
10,7,90,1.4,39.1,-2.72448289756604
10,7,90,1.4,39.2,-2.84881005771898
10,7,90,1.4,39.3,-2.98103784871007
10,7,90,1.4,39.4,-3.12104709410445
10,7,90,1.4,39.5,-3.26868917639807
10,7,90,1.4,39.6,-3.42378073543527
10,7,90,1.4,39.7,-3.58609756540403
10,7,90,1.4,39.8,-3.75536763207656
10,7,90,1.4,39.9,-3.93126314176971
10,7,90,1.4,40,-4.11339161335061
10,7,90,1.4,40.1,-4.30128593854718
10,7,90,1.4,40.2,-4.49439346895088
10,7,90,1.4,40.3,-4.69206424642341
10,7,90,1.4,40.4,-4.89353860389792
10,7,90,1.4,40.5,-5.09793451247904
10,7,90,1.4,40.6,-5.30423524371617
10,7,90,1.4,40.7,-5.51127815486197
10,7,90,1.4,40.8,-5.71774568508226
10,7,90,1.4,40.9,-5.92215995615366
10,7,90,1.4,41,-6.12288267033262
10,7,90,1.4,41.1,-6.31812223808241
10,7,90,1.4,41.2,-6.5059501733469
10,7,90,1.4,41.3,-6.68432866808359
10,7,90,1.4,41.4,-6.85115079745074
10,7,90,1.4,41.5,-7.00429392669031
10,7,90,1.4,41.6,-7.14168555988856
10,7,90,1.4,41.7,-7.26137915748204
10,7,90,1.4,41.8,-7.36163555386983
10,7,90,1.4,41.9,-7.44100386365028
10,7,90,1.4,42,-7.4983945950885
10,7,90,1.4,42.1,-7.53313749313225
10,7,90,1.4,42.2,-7.54501765516105
10,7,90,1.4,42.3,-7.53428566846524
10,7,90,1.4,42.4,-7.5016405609203
10,7,90,1.4,42.5,-7.448187643893
10,7,90,1.4,42.6,-7.37537619362842
10,7,90,1.4,42.7,-7.28492382483801
10,7,90,1.4,42.8,-7.17873509265439
10,7,90,1.4,42.9,-7.05882136700255
10,7,90,1.4,43,-6.92722765627782
10,7,90,1.4,43.1,-6.78597023395258
10,7,90,1.4,43.2,-6.63698704773376
10,7,90,1.4,43.3,-6.48210126711712
10,7,90,1.4,43.4,-6.32299711424538
10,7,90,1.4,43.5,-6.16120636224255
10,7,90,1.4,43.6,-5.99810352506691
10,7,90,1.4,43.7,-5.83490770969112
10,7,90,1.4,43.8,-5.67268925178776
10,7,90,1.4,43.9,-5.51237951875515
10,7,90,1.4,44,-5.3547825692256
10,7,90,1.4,44.1,-5.20058765945238
10,7,90,1.4,44.2,-5.05038185716955
10,7,90,1.4,44.3,-4.90466225031508
10,7,90,1.4,44.4,-4.76384741883935
10,7,90,1.4,44.5,-4.6282879757976
10,7,90,1.4,44.6,-4.49827608498278
10,7,90,1.4,44.7,-4.3740539333067
10,7,90,1.4,44.8,-4.25582118354705
10,7,90,1.4,44.9,-4.1437414627599
10,7,90,1.4,45,-4.03794795839414
10,7,90,1.4,45.1,-3.93854820175452
10,7,90,1.4,45.2,-3.8456281198551
10,7,90,1.4,45.3,-3.75925543404454
10,7,90,1.4,45.4,-3.67948247864897
10,7,90,1.4,45.5,-3.60634850635774
10,7,90,1.4,45.6,-3.53988153993858
10,7,90,1.4,45.7,-3.48009982260233
10,7,90,1.4,45.8,-3.4270129122644
10,7,90,1.4,45.9,-3.38062245825978
10,7,90,1.4,46,-3.34092269285884
10,7,90,1.4,46.1,-3.30790066424743
10,7,90,1.4,46.2,-3.28153623249662
10,7,90,1.4,46.3,-3.2618018454318
10,7,90,1.4,46.4,-3.24866210722474
10,7,90,1.4,46.5,-3.24207314894312
10,7,90,1.4,46.6,-3.2419818072155
10,7,90,1.4,46.7,-3.24832461460782
10,7,90,1.4,46.8,-3.26102660329403
10,7,90,1.4,46.9,-3.27999992219571
10,7,90,1.4,47,-3.30514226704743
10,7,90,1.4,47.1,-3.33633512292461
10,7,90,1.4,47.2,-3.37344181981725
10,7,90,1.4,47.3,-3.41630540401116
10,7,90,1.4,47.4,-3.46474633161101
10,7,90,1.4,47.5,-3.51855999574625
10,7,90,1.4,47.6,-3.57751410616921
10,7,90,1.4,47.7,-3.6413459493904
10,7,90,1.4,47.8,-3.7097595695352
10,7,90,1.4,47.9,-3.78242292503012
10,7,90,1.4,48,-3.85896509423008
10,7,90,1.4,48.1,-3.93897362423467
10,7,90,1.4,48.2,-4.02199214118893
10,7,90,1.4,48.3,-4.10751836674289
10,7,90,1.4,48.4,-4.19500271297984
10,7,90,1.4,48.5,-4.28384765525855
10,7,90,1.4,48.6,-4.37340810656049
10,7,90,1.4,48.7,-4.4629930346934
10,7,90,1.4,48.8,-4.55186857085264
10,7,90,1.4,48.9,-4.63926284967876
10,7,90,1.4,49,-4.72437279180107
10,7,90,1.4,49.1,-4.80637298505374
10,7,90,1.4,49.2,-4.88442673639907
10,7,90,1.4,49.3,-4.95769925181199
10,7,90,1.4,49.4,-5.02537275834295
10,7,90,1.4,49.5,-5.08666321832458
10,7,90,1.4,49.6,-5.14083811258835
10,7,90,1.4,49.7,-5.18723460496043
10,7,90,1.4,49.8,-5.22527726514581
10,7,90,1.4,49.9,-5.25449444318015
10,7,90,1.4,50,-5.27453237493615
10,7,90,1.4,50.1,-5.28516616690369
10,7,90,1.4,50.2,-5.28630696154482
10,7,90,1.4,50.3,-5.27800481176603
10,7,90,1.4,50.4,-5.26044707259796
10,7,90,1.4,50.5,-5.23395241948537
10,7,90,1.4,50.6,-5.19896089141876
10,7,90,1.4,50.7,-5.15602060137243
10,7,90,1.4,50.8,-5.10577193149331
10,7,90,1.4,50.9,-5.04893012269433
10,7,90,1.4,51,-4.98626717639588
10,7,90,1.4,51.1,-4.91859391982327
10,7,90,1.4,51.2,-4.84674296300676
10,7,90,1.4,51.3,-4.77155311688731
10,7,90,1.4,51.4,-4.69385566917894
10,7,90,1.4,51.5,-4.61446274641121
10,7,90,1.4,51.6,-4.53415784069346
10,7,90,1.4,51.7,-4.45368845666473
10,7,90,1.4,51.8,-4.37376074140817
10,7,90,1.4,51.9,-4.29503589737085
10,7,90,1.4,52,-4.21812814245202
10,7,90,1.4,52.1,-4.14360396768732
10,7,90,1.4,52.2,-4.07198244616441
10,7,90,1.4,52.3,-4.00373636190015
10,7,90,1.4,52.4,-3.9392939499323
10,7,90,1.4,52.5,-3.87904106521481
10,7,90,1.4,52.6,-3.82332362531917
10,7,90,1.4,52.7,-3.77245019847063
10,7,90,1.4,52.8,-3.72669463285645
10,7,90,1.4,52.9,-3.68629864470427
10,7,90,1.4,53,-3.65147430106469
10,7,90,1.4,53.1,-3.6224063484882
10,7,90,1.4,53.2,-3.59925435106195
10,7,90,1.4,53.3,-3.58215461079852
10,7,90,1.4,53.4,-3.57122185050868
10,7,90,1.4,53.5,-3.56655064431117
10,7,90,1.4,53.6,-3.56821658422724
10,7,90,1.4,53.7,-3.5762771731086
10,7,90,1.4,53.8,-3.59077243475508
10,7,90,1.4,53.9,-3.61172523171536
10,7,90,1.4,54,-3.63914128015017
10,7,90,1.4,54.1,-3.67300884946549
10,7,90,1.4,54.2,-3.71329813239299
10,7,90,1.4,54.3,-3.75996026900326
10,7,90,1.4,54.4,-3.81292600601476
10,7,90,1.4,54.5,-3.87210397098155
10,7,90,1.4,54.6,-3.93737853982707
10,7,90,1.4,54.7,-4.00860727617609
10,7,90,1.4,54.8,-4.08561792255143
10,7,90,1.4,54.9,-4.16820492741257
10,7,90,1.4,55,-4.2561254990992
10,7,90,1.4,55.1,-4.34909518900079
10,7,90,1.4,55.2,-4.44678302298705
10,7,90,1.4,55.3,-4.54880622369867
10,7,90,1.4,55.4,-4.6547245983126
10,7,90,1.4,55.5,-4.76403470841746
10,7,90,1.4,55.6,-4.87616399211786
10,7,90,1.4,55.7,-4.99046507430898
10,7,90,1.4,55.8,-5.10621057920328
10,7,90,1.4,55.9,-5.2225888479673
10,7,90,1.4,56,-5.33870105965561
10,7,90,1.4,56.1,-5.4535603481132
10,7,90,1.4,56.2,-5.56609358956017
10,7,90,1.4,56.3,-5.67514658889382
10,7,90,1.4,56.4,-5.77949339647811
10,7,90,1.4,56.5,-5.87785041741537
10,7,90,1.4,56.6,-5.9688958080075
10,7,90,1.4,56.7,-6.05129437056639
10,7,90,1.4,56.8,-6.12372775133499
10,7,90,1.4,56.9,-6.18492923039018
10,7,90,1.4,57,-6.23372180690532
10,7,90,1.4,57.1,-6.26905769651005
10,7,90,1.4,57.2,-6.29005686192341
10,7,90,1.4,57.3,-6.29604189536435
10,7,90,1.4,57.4,-6.2865665509955
10,7,90,1.4,57.5,-6.26143553998638
10,7,90,1.4,57.6,-6.22071384379962
10,7,90,1.4,57.7,-6.16472470117013
10,7,90,1.4,57.8,-6.0940364531294
10,7,90,1.4,57.9,-6.00943943099425
10,7,90,1.4,58,-5.91191489382942
10,7,90,1.4,58.1,-5.80259855397919
10,7,90,1.4,58.2,-5.68274142318753
10,7,90,1.4,58.3,-5.55367058374821
10,7,90,1.4,58.4,-5.41675210719351
10,7,90,1.4,58.5,-5.27335780390787
10,7,90,1.4,58.6,-5.12483689136482
10,7,90,1.4,58.7,-4.97249310136363
10,7,90,1.4,58.8,-4.81756726630456
10,7,90,1.4,58.9,-4.66122506111151
10,7,90,1.4,59,-4.50454933642835
10,7,90,1.4,59.1,-4.34853634839573
10,7,90,1.4,59.2,-4.19409514935519
10,7,90,1.4,59.3,-4.0420494277611
10,7,90,1.4,59.4,-3.89314115132524
10,7,90,1.4,59.5,-3.748035455608
10,7,90,1.4,59.6,-3.60732631633468
10,7,90,1.4,59.7,-3.47154263759317
10,7,90,1.4,59.8,-3.34115447366351
10,7,90,1.4,59.9,-3.21657917637272
10,7,90,1.4,60,-3.09818732157732
10,7,90,1.4,60.1,-2.98630831799069
10,7,90,1.4,60.2,-2.88123564022063
10,7,90,1.4,60.3,-2.78323165708655
10,7,90,1.4,60.4,-2.69253204761906
10,7,90,1.4,60.5,-2.60934981215325
10,7,90,1.4,60.6,-2.53387889593055
10,7,90,1.4,60.7,-2.46629744881017
10,7,90,1.4,60.8,-2.40677074798276
10,7,90,1.4,60.9,-2.35545381173505
10,7,90,1.4,61,-2.31249373191685
10,7,90,1.4,61.1,-2.27803175123983
10,7,90,1.4,61.2,-2.25220510921056
10,7,90,1.4,61.3,-2.2351486775724
10,7,90,1.4,61.4,-2.22699640272006
10,7,90,1.4,61.5,-2.22788256873963
10,7,90,1.4,61.6,-2.23794289046997
10,7,90,1.4,61.7,-2.25731544124583
10,7,90,1.4,61.8,-2.28614141463946
10,7,90,1.4,61.9,-2.32456571337686
10,7,90,1.4,62,-2.37273735145305
10,7,90,1.4,62.1,-2.43080964695391
10,7,90,1.4,62.2,-2.49894017283604
10,7,90,1.4,62.3,-2.57729042038642
10,7,90,1.4,62.4,-2.66602511460911
10,7,90,1.4,62.5,-2.76531110158757
10,7,90,1.4,62.6,-2.87531570387232
10,7,90,1.4,62.7,-2.99620440991149
10,7,90,1.4,62.8,-3.12813772590728
10,7,90,1.4,62.9,-3.27126697142173
10,7,90,1.4,63,-3.42572874135309
10,7,90,1.4,63.1,-3.59163768423292
10,7,90,1.4,63.2,-3.76907715762365
10,7,90,1.4,63.3,-3.95808721357134
10,7,90,1.4,63.4,-4.15864923946534
10,7,90,1.4,63.5,-4.37066643345268
10,7,90,1.4,63.6,-4.59393913449909
10,7,90,1.4,63.7,-4.82813386934305
10,7,90,1.4,63.8,-5.07274484990693
10,7,90,1.4,63.9,-5.32704660610211
10,7,90,1.4,64,-5.59003655595204
10,7,90,1.4,64.1,-5.86036673364167
10,7,90,1.4,64.2,-6.13626481870279
10,7,90,1.4,64.3,-6.41544631309234
10,7,90,1.4,64.4,-6.69502253269438
10,7,90,1.4,64.5,-6.97141333483296
10,7,90,1.4,64.6,-7.2402793163209
10,7,90,1.4,64.7,-7.49649517715823
10,7,90,1.4,64.8,-7.73419261947627
10,7,90,1.4,64.9,-7.94690459603664
10,7,90,1.4,65,-8.12783845315741
10,7,90,1.4,65.1,-8.27028867663494
10,7,90,1.4,65.2,-8.36816830679641
10,7,90,1.4,65.3,-8.41659620101539
10,7,90,1.4,65.4,-8.41243906962924
10,7,90,1.4,65.5,-8.35469239297089
10,7,90,1.4,65.6,-8.24460787048887
10,7,90,1.4,65.7,-8.08553469040128
10,7,90,1.4,65.8,-7.88251525436382
10,7,90,1.4,65.9,-7.64173237674336
10,7,90,1.4,66,-7.36992393611669
10,7,90,1.4,66.1,-7.07386255727732
10,7,90,1.4,66.2,-6.75995829515135
10,7,90,1.4,66.3,-6.43400103328575
10,7,90,1.4,66.4,-6.10102926160061
10,7,90,1.4,66.5,-5.76529666592012
10,7,90,1.4,66.6,-5.43030481117308
10,7,90,1.4,66.7,-5.09887420626617
10,7,90,1.4,66.8,-4.77323286081667
10,7,90,1.4,66.9,-4.45510832364693
10,7,90,1.4,67,-4.14581483804119
10,7,90,1.4,67.1,-3.84633133096965
10,7,90,1.4,67.2,-3.55736863094085
10,7,90,1.4,67.3,-3.27942590928468
10,7,90,1.4,67.4,-3.0128371935156
10,7,90,1.4,67.5,-2.75780917772549
10,7,90,1.4,67.6,-2.51445164791574
10,7,90,1.4,67.7,-2.28280177929088
10,7,90,1.4,67.8,-2.06284342887667
10,7,90,1.4,67.9,-1.85452238806393
10,7,90,1.4,68,-1.65775840193849
10,7,90,1.4,68.1,-1.47245461835948
10,7,90,1.4,68.2,-1.29850500483612
10,7,90,1.4,68.3,-1.13580016613055
10,7,90,1.4,68.4,-0.98423190892175
10,7,90,1.4,68.5,-0.843696829557834
10,7,90,1.4,68.6,-0.714099144435572
10,7,90,1.4,68.7,-0.595352937524807
10,7,90,1.4,68.8,-0.487383963862422
10,7,90,1.4,68.9,-0.390131119697609
10,7,90,1.4,69,-0.30354766786027
10,7,90,1.4,69.1,-0.227602289642361
10,7,90,1.4,69.2,-0.162280021022113
10,7,90,1.4,69.3,-0.107583120661264
10,7,90,1.4,69.4,-0.0635319091352729
10,7,90,1.4,69.5,-0.0301656128126132
10,7,90,1.4,69.6,-0.00754324132058833
10,7,90,1.4,69.7,0.00425547570316888
10,7,90,1.4,69.8,0.0051290691234978
10,7,90,1.4,69.9,-0.0050467939467075
10,7,90,1.4,70,-0.0264205603883346
10,7,90,1.4,70.1,-0.0591661882163608
10,7,90,1.4,70.2,-0.103484711557186
10,7,90,1.4,70.3,-0.15960599458866
10,7,90,1.4,70.4,-0.227790695730884
10,7,90,1.4,70.5,-0.308332463235191
10,7,90,1.4,70.6,-0.401560382481047
10,7,90,1.4,70.7,-0.507841693218371
10,7,90,1.4,70.8,-0.627584790858947
10,7,90,1.4,70.9,-0.761242518499094
10,7,90,1.4,71,-0.909315743850829
10,7,90,1.4,71.1,-1.07235719490362
10,7,90,1.4,71.2,-1.25097549584589
10,7,90,1.4,71.3,-1.44583929427678
10,7,90,1.4,71.4,-1.65768129260029
10,7,90,1.4,71.5,-1.88730187628124
10,7,90,1.4,71.6,-2.13557184725851
10,7,90,1.4,71.7,-2.40343348843245
10,7,90,1.4,71.8,-2.69189875253742
10,7,90,1.4,71.9,-3.002042705575
10,7,90,1.4,72,-3.33498933752379
10,7,90,1.4,72.1,-3.69188529192856
10,7,90,1.4,72.2,-4.0738546747554
10,7,90,1.4,72.3,-4.48192445879053
10,7,90,1.4,72.4,-4.91690450713996
10,7,90,1.4,72.5,-5.37919813529715
10,7,90,1.4,72.6,-5.86850764837944
10,7,90,1.4,72.7,-6.38338426744916
10,7,90,1.4,72.8,-6.92055546975009
10,7,90,1.4,72.9,-7.4739536942576
10,7,90,1.4,73,-8.0333923584321
10,7,90,1.4,73.1,-8.58294030088626
10,7,90,1.4,73.2,-9.09932158240574
10,7,90,1.4,73.3,-9.5511914419546
10,7,90,1.4,73.4,-9.90078455109509
10,7,90,1.4,73.5,-10.1095185651827
10,7,90,1.4,73.6,-10.1474826880315
10,7,90,1.4,73.7,-10.0032428109491
10,7,90,1.4,73.8,-9.68813055298149
10,7,90,1.4,73.9,-9.2319941938615
10,7,90,1.4,74,-8.67340653193789
10,7,90,1.4,74.1,-8.05016264224444
10,7,90,1.4,74.2,-7.39365433010238
10,7,90,1.4,74.3,-6.72720555826243
10,7,90,1.4,74.4,-6.06678883263755
10,7,90,1.4,74.5,-5.42262369850859
10,7,90,1.4,74.6,-4.80080334157807
10,7,90,1.4,74.7,-4.20462038296877
10,7,90,1.4,74.8,-3.63553988123999
10,7,90,1.4,74.9,-3.09387333503625
10,7,90,1.4,75,-2.57922973190054
10,7,90,1.4,75.1,-2.09081069433695
10,7,90,1.4,75.2,-1.62760039211356
10,7,90,1.4,75.3,-1.18848585171816
10,7,90,1.4,75.4,-0.772331792815359
10,7,90,1.4,75.5,-0.378026002364429
10,7,90,1.4,75.6,-0.00450575336037606
10,7,90,1.4,75.7,0.349227876456978
10,7,90,1.4,75.8,0.684103326753928
10,7,90,1.4,75.9,1.00097662276725
10,7,90,1.4,76,1.30063231407561
10,7,90,1.4,76.1,1.58378607294084
10,7,90,1.4,76.2,1.85108817444977
10,7,90,1.4,76.3,2.10312736340009
10,7,90,1.4,76.4,2.34043479729642
10,7,90,1.4,76.5,2.56348787491272
10,7,90,1.4,76.6,2.77271383771428
10,7,90,1.4,76.7,2.96849308149924
10,7,90,1.4,76.8,3.15116214733697
10,7,90,1.4,76.9,3.32101638052234
10,7,90,1.4,77,3.47831225789524
10,7,90,1.4,77.1,3.62326939024189
10,7,90,1.4,77.2,3.75607220934713
10,7,90,1.4,77.3,3.87687134982912
10,7,90,1.4,77.4,3.9857847348714
10,7,90,1.4,77.5,4.08289837291206
10,7,90,1.4,77.6,4.16826686951995
10,7,90,1.4,77.7,4.24191365527305
10,7,90,1.4,77.8,4.30383092652505
10,7,90,1.4,77.9,4.35397929150643
10,7,90,1.4,78,4.39228710921187
10,7,90,1.4,78.1,4.41864950287477
10,7,90,1.4,78.2,4.43292702337039
10,7,90,1.4,78.3,4.43494393043299
10,7,90,1.4,78.4,4.42448605084896
10,7,90,1.4,78.5,4.40129816248298
10,7,90,1.4,78.6,4.36508084067267
10,7,90,1.4,78.7,4.31548668867089
10,7,90,1.4,78.8,4.25211585574029
10,7,90,1.4,78.9,4.17451072434686
10,7,90,1.4,79,4.0821496205512
10,7,90,1.4,79.1,3.97443936773007
10,7,90,1.4,79.2,3.85070646134842
10,7,90,1.4,79.3,3.71018658927423
10,7,90,1.4,79.4,3.5520121550689
10,7,90,1.4,79.5,3.37519737691308
10,7,90,1.4,79.6,3.1786204274896
10,7,90,1.4,79.7,2.96100194421621
10,7,90,1.4,79.8,2.72087906763218
10,7,90,1.4,79.9,2.45657395075326
10,7,90,1.4,80,2.16615541705573
10,7,90,1.4,80.1,1.84739212737251
10,7,90,1.4,80.2,1.49769525823262
10,7,90,1.4,80.3,1.11404834225085
10,7,90,1.4,80.4,0.692921701514503
10,7,90,1.4,80.5,0.230169126693551
10,7,90,1.4,80.6,-0.279094159317789
10,7,90,1.4,80.7,-0.840628999114559
10,7,90,1.4,80.8,-1.46121112432559
10,7,90,1.4,80.9,-2.14873069661331
10,7,90,1.4,81,-2.9121488591399
10,7,90,1.4,81.1,-3.76105777580456
10,7,90,1.4,81.2,-4.70423523515815
10,7,90,1.4,81.3,-5.7457542551321
10,7,90,1.4,81.4,-6.87539066876051
10,7,90,1.4,81.5,-8.04695406804144
10,7,90,1.4,81.6,-9.13772948921908
10,7,90,1.4,81.7,-9.90765461918604
10,7,90,1.4,81.8,-10.06005772335
10,7,90,1.4,81.9,-9.48178813906115
10,7,90,1.4,82,-8.36964096355701
10,7,90,1.4,82.1,-7.02163169958018
10,7,90,1.4,82.2,-5.64092985006456
10,7,90,1.4,82.3,-4.3217146994951
10,7,90,1.4,82.4,-3.09586979952499
10,7,90,1.4,82.5,-1.96765400003743
10,7,90,1.4,82.6,-0.930845912439497
10,7,90,1.4,82.7,0.0239007394750932
10,7,90,1.4,82.8,0.906141616961174
10,7,90,1.4,82.9,1.72460124453039
10,7,90,1.4,83,2.48689523431248
10,7,90,1.4,83.1,3.19954762372356
10,7,90,1.4,83.2,3.86810943112744
10,7,90,1.4,83.3,4.49729983560031
10,7,90,1.4,83.4,5.09113993652082
10,7,90,1.4,83.5,5.65306934161847
10,7,90,1.4,83.6,6.18604407153883
10,7,90,1.4,83.7,6.6926173579565
10,7,90,1.4,83.8,7.1750058285541
10,7,90,1.4,83.9,7.63514360965038
10,7,90,1.4,84,8.07472659632232
10,7,90,1.4,84.1,8.49524877791688
10,7,90,1.4,84.2,8.89803215872619
10,7,90,1.4,84.3,9.28425151183224
10,7,90,1.4,84.4,9.65495495485359
10,7,90,1.4,84.5,10.0110811354687
10,7,90,1.4,84.6,10.3534736547993
10,7,90,1.4,84.7,10.6828932303868
10,7,90,1.4,84.8,11.0000280008249
10,7,90,1.4,84.9,11.3055022954454
10,7,90,1.4,85,11.5998841302683
10,7,90,1.4,85.1,11.8836916421173
10,7,90,1.4,85.2,12.1573986335697
10,7,90,1.4,85.3,12.4214393700754
10,7,90,1.4,85.4,12.6762127454436
10,7,90,1.4,85.5,12.9220859116514
10,7,90,1.4,85.6,13.1593974525533
10,7,90,1.4,85.7,13.3884601677604
10,7,90,1.4,85.8,13.6095635221052
10,7,90,1.4,85.9,13.8229758072085
10,7,90,1.4,86,14.0289460543482
10,7,90,1.4,86.1,14.2277057317825
10,7,90,1.4,86.2,14.4194702546658
10,7,90,1.4,86.3,14.6044403315235
10,7,90,1.4,86.4,14.7828031677617
10,7,90,1.4,86.5,14.954733543766
10,7,90,1.4,86.6,15.1203947826809
10,7,90,1.4,86.7,15.2799396208853
10,7,90,1.4,86.8,15.4335109924189
10,7,90,1.4,86.9,15.5812427371176
10,7,90,1.4,87,15.7232602409453
10,7,90,1.4,87.1,15.8596810159153
10,7,90,1.4,87.2,15.990615226062
10,7,90,1.4,87.3,16.1161661651215
10,7,90,1.4,87.4,16.2364306908846
10,7,90,1.4,87.5,16.3514996205889
10,7,90,1.4,87.6,16.4614580911961
10,7,90,1.4,87.7,16.5663858879496
10,7,90,1.4,87.8,16.6663577442166
10,7,90,1.4,87.9,16.7614436152722
10,7,90,1.4,88,16.8517089283842
10,7,90,1.4,88.1,16.9372148112942
10,7,90,1.4,88.2,17.0180183009554
10,7,90,1.4,88.3,17.0941725341868
10,7,90,1.4,88.4,17.1657269217163
10,7,90,1.4,88.5,17.2327273069317
10,7,90,1.4,88.6,17.2952161105079
10,7,90,1.4,88.7,17.3532324619575
10,7,90,1.4,88.8,17.4068123190322
10,7,90,1.4,88.9,17.4559885758059
10,7,90,1.4,89,17.500791160171
10,7,90,1.4,89.1,17.5412471214026
10,7,90,1.4,89.2,17.5773807083645
10,7,90,1.4,89.3,17.6092134388639
10,7,90,1.4,89.4,17.6367641605983
10,7,90,1.4,89.5,17.6600491040782
10,7,90,1.4,89.6,17.6790819278566
10,7,90,1.4,89.7,17.6938737563435
10,7,90,1.4,89.8,17.7044332104384
10,7,90,1.4,89.9,17.7107664311646
10,7,90,1.4,90,17.7128770964519
10,7,90,1.4,90.1,17.7107664311646
10,7,90,1.4,90.2,17.7044332104384
10,7,90,1.4,90.3,17.6938737563435
10,7,90,1.4,90.4,17.6790819278565
10,7,90,1.4,90.5,17.6600491040782
10,7,90,1.4,90.6,17.6367641605982
10,7,90,1.4,90.7,17.6092134388639
10,7,90,1.4,90.8,17.5773807083645
10,7,90,1.4,90.9,17.5412471214026
10,7,90,1.4,91,17.500791160171
10,7,90,1.4,91.1,17.4559885758059
10,7,90,1.4,91.2,17.4068123190322
10,7,90,1.4,91.3,17.3532324619575
10,7,90,1.4,91.4,17.2952161105079
10,7,90,1.4,91.5,17.2327273069317
10,7,90,1.4,91.6,17.1657269217162
10,7,90,1.4,91.7,17.0941725341867
10,7,90,1.4,91.8,17.0180183009554
10,7,90,1.4,91.9,16.9372148112941
10,7,90,1.4,92,16.8517089283842
10,7,90,1.4,92.1,16.7614436152722
10,7,90,1.4,92.2,16.6663577442166
10,7,90,1.4,92.3,16.5663858879496
10,7,90,1.4,92.4,16.4614580911961
10,7,90,1.4,92.5,16.351499620589
10,7,90,1.4,92.6,16.2364306908846
10,7,90,1.4,92.7,16.1161661651214
10,7,90,1.4,92.8,15.990615226062
10,7,90,1.4,92.9,15.8596810159153
10,7,90,1.4,93,15.7232602409453
10,7,90,1.4,93.1,15.5812427371175
10,7,90,1.4,93.2,15.4335109924189
10,7,90,1.4,93.3,15.2799396208853
10,7,90,1.4,93.4,15.1203947826808
10,7,90,1.4,93.5,14.954733543766
10,7,90,1.4,93.6,14.7828031677617
10,7,90,1.4,93.7,14.6044403315235
10,7,90,1.4,93.8,14.4194702546658
10,7,90,1.4,93.9,14.2277057317825
10,7,90,1.4,94,14.0289460543482
10,7,90,1.4,94.1,13.8229758072085
10,7,90,1.4,94.2,13.6095635221051
10,7,90,1.4,94.3,13.3884601677604
10,7,90,1.4,94.4,13.1593974525533
10,7,90,1.4,94.5,12.9220859116514
10,7,90,1.4,94.6,12.6762127454435
10,7,90,1.4,94.7,12.4214393700754
10,7,90,1.4,94.8,12.1573986335696
10,7,90,1.4,94.9,11.8836916421172
10,7,90,1.4,95,11.5998841302682
10,7,90,1.4,95.1,11.3055022954454
10,7,90,1.4,95.2,11.0000280008248
10,7,90,1.4,95.3,10.6828932303867
10,7,90,1.4,95.4,10.3534736547993
10,7,90,1.4,95.5,10.0110811354687
10,7,90,1.4,95.6,9.65495495485351
10,7,90,1.4,95.7,9.28425151183228
10,7,90,1.4,95.8,8.89803215872602
10,7,90,1.4,95.9,8.49524877791685
10,7,90,1.4,96,8.07472659632222
10,7,90,1.4,96.1,7.63514360965023
10,7,90,1.4,96.2,7.17500582855395
10,7,90,1.4,96.3,6.69261735795627
10,7,90,1.4,96.4,6.18604407153859
10,7,90,1.4,96.5,5.6530693416184
10,7,90,1.4,96.6,5.09113993652063
10,7,90,1.4,96.7,4.49729983560015
10,7,90,1.4,96.8,3.86810943112729
10,7,90,1.4,96.9,3.19954762372343
10,7,90,1.4,97,2.4868952343123
10,7,90,1.4,97.1,1.7246012445301
10,7,90,1.4,97.2,0.906141616960793
10,7,90,1.4,97.3,0.0239007394745935
10,7,90,1.4,97.4,-0.930845912440003
10,7,90,1.4,97.5,-1.96765400003761
10,7,90,1.4,97.6,-3.0958697995255
10,7,90,1.4,97.7,-4.32171469949561
10,7,90,1.4,97.8,-5.64092985006503
10,7,90,1.4,97.9,-7.02163169958041
10,7,90,1.4,98,-8.3696409635574
10,7,90,1.4,98.1,-9.48178813906149
10,7,90,1.4,98.2,-10.0600577233502
10,7,90,1.4,98.3,-9.90765461918649
10,7,90,1.4,98.4,-9.13772948921835
10,7,90,1.4,98.5,-8.04695406804059
