"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(GainTotal) []"
10,5,8,0.6,66,-10.3372315094893
10,5,8,0.6,68,-8.94974852181935
10,5,8,0.6,70,-8.82437298161942
10,5,8,0.6,72,-10.4779669577712
10,5,8,0.6,74,-14.3431763021935
10,5,8,0.6,76,-14.7483424733419
10,5,8,0.6,78,-9.05101731219932
10,5,8,0.6,80,-5.10250114147827
10,5,8,0.6,82,-2.65090071737563
10,5,8,0.6,84,-1.14794153264486
10,5,8,0.6,86,-0.279119410944676
10,5,8,0.6,88,0.157210963445193
10,5,8,0.6,90,0.287630380882745
10,5,8,0.6,92,0.157210963445217
10,5,8,0.6,94,-0.279119410944644
10,5,8,0.6,96,-1.14794153264483
10,5,8,0.6,98,-2.65090071737562
10,5,8,0.6,100,-5.10250114147828
10,5,8,0.6,102,-9.05101731219928
10,5,8,0.6,104,-14.7483424733419
10,5,8,0.6,106,-14.3431763021934
10,5,8,0.6,108,-10.4779669577712
10,5,8,0.6,110,-8.82437298161941
10,5,8,0.6,112,-8.94974852181932
10,5,8,0.6,114,-10.3372315094893
10,5,8,0.6,116,-11.7052900145979
10,5,8,0.6,118,-11.0643447614557
10,5,8,0.6,120,-9.34372044362328
10,5,8,0.6,122,-8.13589567416371
10,5,8,0.6,124,-7.76811998304426
10,5,8,0.6,126,-8.0881226067258
10,5,8,0.6,128,-8.55517368211236
10,5,8,0.6,130,-8.39456891490277
10,5,8,0.6,132,-7.66879797343845
10,5,8,0.6,134,-7.13973117468751
10,5,8,0.6,136,-7.15761804324548
10,5,8,0.6,138,-7.50497799282792
10,5,8,0.6,140,-7.51999029984791
10,5,8,0.6,142,-6.7839422387251
10,5,8,0.6,144,-5.91043300148586
10,5,8,0.6,146,-5.59256962070739
10,5,8,0.6,148,-5.86262506114146
10,5,8,0.6,150,-6.25222273732505
10,5,8,0.6,152,-6.18800572180909
10,5,8,0.6,154,-5.54375654886593
10,5,8,0.6,156,-4.90081633862865
10,5,8,0.6,158,-4.87891574594071
10,5,8,0.6,160,-5.37184241331565
10,5,8,0.6,162,-5.46941306274693
10,5,8,0.6,164,-4.56313086507852
10,5,8,0.6,166,-3.1694432290006
10,5,8,0.6,168,-2.33501643950816
10,5,8,0.6,170,-2.84671006854982
10,5,8,0.6,172,-4.46536717564731
10,5,8,0.6,174,-5.03323898668685
10,5,8,0.6,176,-4.1298297754723
10,5,8,0.6,178,-3.76603311734653
10,5,8,0.6,180,-4.01855197835603
10,7,8,0.6,0,-6.3683277692079
10,7,8,0.6,2,-4.5106215611268
10,7,8,0.6,4,-4.56891011077697
10,7,8,0.6,6,-3.75099480138819
10,7,8,0.6,8,-1.98984559057343
10,7,8,0.6,10,-2.56992250900582
10,7,8,0.6,12,-4.00420110003754
10,7,8,0.6,14,-5.02027540199379
10,7,8,0.6,16,-4.26744333810529
10,7,8,0.6,18,-4.16159896777753
10,7,8,0.6,20,-5.29219361790929
10,7,8,0.6,22,-6.06014763993246
10,7,8,0.6,24,-5.60918615160578
10,7,8,0.6,26,-5.73836845850514
10,7,8,0.6,28,-6.85616428452545
10,7,8,0.6,30,-7.11561601103529
10,7,8,0.6,32,-6.05517883838773
10,7,8,0.6,34,-5.93040199684121
10,7,8,0.6,36,-7.39542032213667
10,7,8,0.6,38,-8.06074364114051
10,7,8,0.6,40,-6.92782761718503
10,7,8,0.6,42,-6.69262653289093
10,7,8,0.6,44,-7.87158223860525
10,7,8,0.6,46,-8.57486512195423
10,7,8,0.6,48,-7.61697565416902
10,7,8,0.6,50,-7.23145777832278
10,7,8,0.6,52,-8.29881753361233
10,7,8,0.6,54,-9.38866785360458
10,7,8,0.6,56,-8.91702284919121
10,7,8,0.6,58,-8.63774972386376
10,7,8,0.6,60,-10.1930177865309
10,7,8,0.6,62,-13.2371871824374
10,7,8,0.6,64,-12.1258613274367
10,7,8,0.6,66,-9.56320952788611
10,7,8,0.6,68,-10.1761461737538
10,7,8,0.6,70,-14.6556675141672
10,7,8,0.6,72,-14.0158265897942
10,7,8,0.6,74,-9.1278806827552
10,7,8,0.6,76,-7.35221330920834
10,7,8,0.6,78,-7.15618061927928
10,7,8,0.6,80,-5.9516283285964
10,7,8,0.6,82,-3.31945807405672
10,7,8,0.6,84,-1.31606952085923
10,7,8,0.6,86,-0.549988283030941
10,7,8,0.6,88,-0.691187672624243
10,7,8,0.6,90,-0.924820643900383
10,7,8,0.6,92,-0.691187672624267
10,7,8,0.6,94,-0.549988283030977
10,7,8,0.6,96,-1.31606952085924
10,7,8,0.6,98,-3.3194580740567
10,7,8,0.6,100,-5.95162832859629
10,7,8,0.6,102,-7.15618061927922
10,7,8,0.6,104,-7.35221330920831
10,7,8,0.6,106,-9.12788068275519
10,7,8,0.6,108,-14.0158265897942
10,7,8,0.6,110,-14.6556675141673
10,7,8,0.6,112,-10.1761461737538
10,7,8,0.6,114,-9.56320952788607
10,7,8,0.6,116,-12.1258613274367
10,7,8,0.6,118,-13.2371871824374
10,7,8,0.6,120,-10.193017786531
10,7,8,0.6,122,-8.6377497238638
10,7,8,0.6,124,-8.91702284919123
10,7,8,0.6,126,-9.38866785360459
10,7,8,0.6,128,-8.29881753361231
10,7,8,0.6,130,-7.23145777832278
10,7,8,0.6,132,-7.61697565416903
10,7,8,0.6,134,-8.57486512195423
10,7,8,0.6,136,-7.87158223860525
10,7,8,0.6,138,-6.69262653289092
10,7,8,0.6,140,-6.927827617185
10,7,8,0.6,142,-8.06074364114054
10,7,8,0.6,144,-7.39542032213666
10,7,8,0.6,146,-5.93040199684122
10,7,8,0.6,148,-6.05517883838774
10,7,8,0.6,150,-7.11561601103528
10,7,8,0.6,152,-6.85616428452544
10,7,8,0.6,154,-5.73836845850515
10,7,8,0.6,156,-5.6091861516058
10,7,8,0.6,158,-6.06014763993248
10,7,8,0.6,160,-5.29219361790931
10,7,8,0.6,162,-4.16159896777754
10,7,8,0.6,164,-4.26744333810529
10,7,8,0.6,166,-5.0202754019938
10,7,8,0.6,168,-4.00420110003754
10,7,8,0.6,170,-2.56992250900582
10,7,8,0.6,172,-1.98984559057343
10,7,8,0.6,174,-3.75099480138818
10,7,8,0.6,176,-4.56891011077696
10,7,8,0.6,178,-4.5106215611268
10,7,8,0.6,180,-6.36832776920793
10,10,8,0.6,0,-0.453941085843245
10,10,8,0.6,2,-1.09245505622713
10,10,8,0.6,4,-1.64804989739176
10,10,8,0.6,6,-1.30856690847267
10,10,8,0.6,8,-4.63937360533489
10,10,8,0.6,10,-3.73382651973677
10,10,8,0.6,12,-2.165110054385
10,10,8,0.6,14,-4.80440035372857
10,10,8,0.6,16,-4.55280907493186
10,10,8,0.6,18,-4.27941901230144
10,10,8,0.6,20,-5.78231942520897
10,10,8,0.6,22,-6.02009418104715
10,10,8,0.6,24,-6.79990899524528
10,10,8,0.6,26,-6.11524510775611
10,10,8,0.6,28,-5.69199730372487
10,10,8,0.6,30,-8.02562853325983
10,10,8,0.6,32,-7.96622444159658
10,10,8,0.6,34,-7.38677640161804
10,10,8,0.6,36,-8.1064516968951
10,10,8,0.6,38,-7.56417130137093
10,10,8,0.6,40,-8.96673562700797
10,10,8,0.6,42,-9.2049847173939
10,10,8,0.6,44,-7.23091690938832
10,10,8,0.6,46,-8.6879294594224
10,10,8,0.6,48,-9.08988231274096
10,10,8,0.6,50,-7.01292181608922
10,10,8,0.6,52,-8.63433772206076
10,10,8,0.6,54,-9.89871132038008
10,10,8,0.6,56,-7.34201249705664
10,10,8,0.6,58,-9.41914714377255
10,10,8,0.6,60,-11.5098922960693
10,10,8,0.6,62,-9.50734238704216
10,10,8,0.6,64,-12.2868560799484
10,10,8,0.6,66,-19.5902038141747
10,10,8,0.6,68,-9.99404593713222
10,10,8,0.6,70,-10.8319622158097
10,10,8,0.6,72,-10.1429255517909
10,10,8,0.6,74,-6.7395642655251
10,10,8,0.6,76,-6.73554140301584
10,10,8,0.6,78,-4.51440765463014
10,10,8,0.6,80,-1.96468404326436
10,10,8,0.6,82,-2.30896977280005
10,10,8,0.6,84,-2.16388533678708
10,10,8,0.6,86,0.191121039933217
10,10,8,0.6,88,1.24345783393585
10,10,8,0.6,90,1.26040072105094
10,10,8,0.6,92,1.24345783393588
10,10,8,0.6,94,0.191121039933208
10,10,8,0.6,96,-2.16388533678711
10,10,8,0.6,98,-2.30896977280002
10,10,8,0.6,100,-1.9646840432643
10,10,8,0.6,102,-4.51440765463019
10,10,8,0.6,104,-6.73554140301583
10,10,8,0.6,106,-6.73956426552505
10,10,8,0.6,108,-10.1429255517908
10,10,8,0.6,110,-10.8319622158095
10,10,8,0.6,112,-9.99404593713224
10,10,8,0.6,114,-19.5902038141748
10,10,8,0.6,116,-12.2868560799484
10,10,8,0.6,118,-9.50734238704217
10,10,8,0.6,120,-11.5098922960692
10,10,8,0.6,122,-9.41914714377254
10,10,8,0.6,124,-7.34201249705659
10,10,8,0.6,126,-9.89871132037998
10,10,8,0.6,128,-8.63433772206078
10,10,8,0.6,130,-7.01292181608925
10,10,8,0.6,132,-9.08988231274092
10,10,8,0.6,134,-8.68792945942238
10,10,8,0.6,136,-7.2309169093883
10,10,8,0.6,138,-9.2049847173939
10,10,8,0.6,140,-8.966735627008
10,10,8,0.6,142,-7.5641713013709
10,10,8,0.6,144,-8.10645169689506
10,10,8,0.6,146,-7.38677640161804
10,10,8,0.6,148,-7.96622444159657
10,10,8,0.6,150,-8.02562853325987
10,10,8,0.6,152,-5.69199730372482
10,10,8,0.6,154,-6.11524510775615
10,10,8,0.6,156,-6.79990899524527
10,10,8,0.6,158,-6.02009418104717
10,10,8,0.6,160,-5.78231942520898
10,10,8,0.6,162,-4.27941901230143
10,10,8,0.6,164,-4.55280907493183
10,10,8,0.6,166,-4.80440035372859
10,10,8,0.6,168,-2.16511005438498
10,10,8,0.6,170,-3.73382651973674
10,10,8,0.6,172,-4.63937360533488
10,10,8,0.6,174,-1.3085669084727
10,10,8,0.6,176,-1.64804989739175
10,10,8,0.6,178,-1.09245505622714
10,10,8,0.6,180,-0.453941085843248
10,5,10,0.6,0,-4.01855197835602
10,5,10,0.6,2,-3.69609063699576
10,5,10,0.6,4,-3.99938810064779
10,5,10,0.6,6,-4.84662906544039
10,5,10,0.6,8,-4.34084457218906
10,5,10,0.6,10,-2.8240048348459
10,5,10,0.6,12,-2.35445758853501
10,5,10,0.6,14,-3.19653346264003
10,5,10,0.6,16,-4.57145756187416
10,5,10,0.6,18,-5.4453950746917
10,5,10,0.6,20,-5.35617426142124
10,5,10,0.6,22,-4.88910536786314
10,5,10,0.6,24,-4.90933104469094
10,5,10,0.6,26,-5.53316179225734
10,5,10,0.6,28,-6.1533546175389
10,5,10,0.6,30,-6.20084636518096
10,5,10,0.6,32,-5.82958422584274
10,5,10,0.6,34,-5.60012869817542
10,5,10,0.6,36,-5.94565147015872
10,5,10,0.6,38,-6.80824615266908
10,5,10,0.6,40,-7.48504232979777
10,5,10,0.6,42,-7.41458847024677
10,5,10,0.6,44,-7.05257111374592
10,5,10,0.6,46,-7.01961754131742
10,5,10,0.6,48,-7.50357799400367
10,5,10,0.6,50,-8.18794746425631
10,5,10,0.6,52,-8.35846179997876
10,5,10,0.6,54,-7.9092933896834
10,5,10,0.6,56,-7.58311227651888
10,5,10,0.6,58,-7.93897857422585
10,5,10,0.6,60,-9.13689837628237
10,5,10,0.6,62,-10.7817542480493
10,5,10,0.6,64,-11.0808526543795
10,5,10,0.6,66,-9.40801471404918
10,5,10,0.6,68,-7.98531935334227
10,5,10,0.6,70,-7.97189933826116
10,5,10,0.6,72,-9.88466850729982
10,5,10,0.6,74,-14.4046632004817
10,5,10,0.6,76,-14.5141960268799
10,5,10,0.6,78,-8.26134451462799
10,5,10,0.6,80,-4.28763554882841
10,5,10,0.6,82,-1.84637980778085
10,5,10,0.6,84,-0.338908611235788
10,5,10,0.6,86,0.547827951526368
10,5,10,0.6,88,1.00358425153386
10,5,10,0.6,90,1.14231222180996
10,5,10,0.6,92,1.0035842515339
10,5,10,0.6,94,0.547827951526419
10,5,10,0.6,96,-0.338908611235781
10,5,10,0.6,98,-1.84637980778082
10,5,10,0.6,100,-4.28763554882837
10,5,10,0.6,102,-8.26134451462796
10,5,10,0.6,104,-14.5141960268799
10,5,10,0.6,106,-14.4046632004816
10,5,10,0.6,108,-9.88466850729976
10,5,10,0.6,110,-7.97189933826118
10,5,10,0.6,112,-7.98531935334222
10,5,10,0.6,114,-9.40801471404914
10,5,10,0.6,116,-11.0808526543795
10,5,10,0.6,118,-10.7817542480493
10,5,10,0.6,120,-9.13689837628238
10,5,10,0.6,122,-7.93897857422588
10,5,10,0.6,124,-7.58311227651892
10,5,10,0.6,126,-7.9092933896834
10,5,10,0.6,128,-8.35846179997874
10,5,10,0.6,130,-8.18794746425632
10,5,10,0.6,132,-7.50357799400368
10,5,10,0.6,134,-7.01961754131742
10,5,10,0.6,136,-7.05257111374591
10,5,10,0.6,138,-7.41458847024676
10,5,10,0.6,140,-7.4850423297978
10,5,10,0.6,142,-6.80824615266909
10,5,10,0.6,144,-5.94565147015873
10,5,10,0.6,146,-5.60012869817542
10,5,10,0.6,148,-5.8295842258427
10,5,10,0.6,150,-6.20084636518092
10,5,10,0.6,152,-6.15335461753888
10,5,10,0.6,154,-5.53316179225732
10,5,10,0.6,156,-4.90933104469092
10,5,10,0.6,158,-4.88910536786311
10,5,10,0.6,160,-5.35617426142121
10,5,10,0.6,162,-5.44539507469169
10,5,10,0.6,164,-4.57145756187416
10,5,10,0.6,166,-3.19653346264003
10,5,10,0.6,168,-2.35445758853502
10,5,10,0.6,170,-2.82400483484589
10,5,10,0.6,172,-4.34084457218905
10,5,10,0.6,174,-4.84662906544039
10,5,10,0.6,176,-3.99938810064781
10,5,10,0.6,178,-3.69609063699577
10,5,10,0.6,180,-4.01855197835603
10,7,10,0.6,0,-6.3683277692079
10,7,10,0.6,2,-4.5154299778151
10,7,10,0.6,4,-4.56062405992375
10,7,10,0.6,6,-3.65279094372821
10,7,10,0.6,8,-1.88730857078415
10,7,10,0.6,10,-2.47481401127642
10,7,10,0.6,12,-4.02657391580683
10,7,10,0.6,14,-5.11155438047894
10,7,10,0.6,16,-4.2260668079746
10,7,10,0.6,18,-4.02917610938994
10,7,10,0.6,20,-5.23683207457324
10,7,10,0.6,22,-6.14430744021512
10,7,10,0.6,24,-5.64093764190478
10,7,10,0.6,26,-5.64717433388888
10,7,10,0.6,28,-6.73723983660512
10,7,10,0.6,30,-7.04567353301262
10,7,10,0.6,32,-6.04624216494172
10,7,10,0.6,34,-5.96582594079907
10,7,10,0.6,36,-7.50273062891126
10,7,10,0.6,38,-8.05125752868153
10,7,10,0.6,40,-6.70964134071671
10,7,10,0.6,42,-6.48071407604385
10,7,10,0.6,44,-7.79916517789299
10,7,10,0.6,46,-8.57909213688635
10,7,10,0.6,48,-7.51286546290012
10,7,10,0.6,50,-6.97898063198824
10,7,10,0.6,52,-7.96683305496006
10,7,10,0.6,54,-8.88336141645259
10,7,10,0.6,56,-8.21418332897391
10,7,10,0.6,58,-8.0717840264375
10,7,10,0.6,60,-10.02104707877
10,7,10,0.6,62,-13.2908094376615
10,7,10,0.6,64,-11.3063857098726
10,7,10,0.6,66,-8.66793346548681
10,7,10,0.6,68,-9.52973437888828
10,7,10,0.6,70,-14.9301516575796
10,7,10,0.6,72,-12.7325980482964
10,7,10,0.6,74,-7.55969519212149
10,7,10,0.6,76,-5.97970308206339
10,7,10,0.6,78,-6.10045232690096
10,7,10,0.6,80,-5.20546559195358
10,7,10,0.6,82,-2.54934206613926
10,7,10,0.6,84,-0.368267053295018
10,7,10,0.6,86,0.636803125356774
10,7,10,0.6,88,0.767236378923304
10,7,10,0.6,90,0.676869280577216
10,7,10,0.6,92,0.767236378923289
10,7,10,0.6,94,0.636803125356756
10,7,10,0.6,96,-0.368267053295014
10,7,10,0.6,98,-2.54934206613922
10,7,10,0.6,100,-5.20546559195351
10,7,10,0.6,102,-6.10045232690094
10,7,10,0.6,104,-5.97970308206343
10,7,10,0.6,106,-7.55969519212146
10,7,10,0.6,108,-12.7325980482962
10,7,10,0.6,110,-14.9301516575796
10,7,10,0.6,112,-9.52973437888825
10,7,10,0.6,114,-8.66793346548678
10,7,10,0.6,116,-11.3063857098727
10,7,10,0.6,118,-13.2908094376615
10,7,10,0.6,120,-10.0210470787699
10,7,10,0.6,122,-8.07178402643747
10,7,10,0.6,124,-8.21418332897395
10,7,10,0.6,126,-8.88336141645261
10,7,10,0.6,128,-7.96683305496005
10,7,10,0.6,130,-6.97898063198821
10,7,10,0.6,132,-7.51286546290009
10,7,10,0.6,134,-8.57909213688631
10,7,10,0.6,136,-7.79916517789298
10,7,10,0.6,138,-6.48071407604385
10,7,10,0.6,140,-6.70964134071672
10,7,10,0.6,142,-8.05125752868151
10,7,10,0.6,144,-7.50273062891124
10,7,10,0.6,146,-5.96582594079906
10,7,10,0.6,148,-6.0462421649417
10,7,10,0.6,150,-7.04567353301259
10,7,10,0.6,152,-6.73723983660511
10,7,10,0.6,154,-5.64717433388889
10,7,10,0.6,156,-5.64093764190479
10,7,10,0.6,158,-6.14430744021513
10,7,10,0.6,160,-5.23683207457326
10,7,10,0.6,162,-4.02917610938996
10,7,10,0.6,164,-4.22606680797459
10,7,10,0.6,166,-5.11155438047894
10,7,10,0.6,168,-4.02657391580683
10,7,10,0.6,170,-2.47481401127642
10,7,10,0.6,172,-1.88730857078415
10,7,10,0.6,174,-3.6527909437282
10,7,10,0.6,176,-4.56062405992376
10,7,10,0.6,178,-4.51542997781508
10,7,10,0.6,180,-6.36832776920793
10,10,10,0.6,0,-0.453941085843246
10,10,10,0.6,2,-0.989201951724158
10,10,10,0.6,4,-1.58393047159897
10,10,10,0.6,6,-1.36048804142219
10,10,10,0.6,8,-4.59164000381733
10,10,10,0.6,10,-3.57945045911882
10,10,10,0.6,12,-2.10463789466557
10,10,10,0.6,14,-4.75724474142319
10,10,10,0.6,16,-4.58451937247693
10,10,10,0.6,18,-4.27126247103051
10,10,10,0.6,20,-5.71571655736973
10,10,10,0.6,22,-6.04823384135338
10,10,10,0.6,24,-6.84777007915954
10,10,10,0.6,26,-6.18465780159617
10,10,10,0.6,28,-5.61536538205819
10,10,10,0.6,30,-8.00307365647916
10,10,10,0.6,32,-8.08062704555233
10,10,10,0.6,34,-7.49563844986505
10,10,10,0.6,36,-8.38281627154486
10,10,10,0.6,38,-7.77133288903684
10,10,10,0.6,40,-8.91933924370371
10,10,10,0.6,42,-9.01224986535012
10,10,10,0.6,44,-7.23906611694054
10,10,10,0.6,46,-8.67742575162721
10,10,10,0.6,48,-8.73566184657788
10,10,10,0.6,50,-6.72803240466736
10,10,10,0.6,52,-8.33238444193096
10,10,10,0.6,54,-9.56765025060233
10,10,10,0.6,56,-7.08503313948111
10,10,10,0.6,58,-9.18383004647751
10,10,10,0.6,60,-10.7061508733009
10,10,10,0.6,62,-8.73378181186834
10,10,10,0.6,64,-12.0278362714498
10,10,10,0.6,66,-18.0189770277489
10,10,10,0.6,68,-8.98867682466681
10,10,10,0.6,70,-9.82106040458524
10,10,10,0.6,72,-9.36616462428534
10,10,10,0.6,74,-6.09123575152678
10,10,10,0.6,76,-5.59049438859082
10,10,10,0.6,78,-3.27148298692437
10,10,10,0.6,80,-0.901186511836274
10,10,10,0.6,82,-1.1362380330376
10,10,10,0.6,84,-0.598810139835988
10,10,10,0.6,86,1.77590375100216
10,10,10,0.6,88,2.76984560022223
10,10,10,0.6,90,2.77867320484627
10,10,10,0.6,92,2.76984560022232
10,10,10,0.6,94,1.77590375100215
10,10,10,0.6,96,-0.598810139836066
10,10,10,0.6,98,-1.13623803303763
10,10,10,0.6,100,-0.90118651183626
10,10,10,0.6,102,-3.27148298692433
10,10,10,0.6,104,-5.59049438859083
10,10,10,0.6,106,-6.09123575152678
10,10,10,0.6,108,-9.3661646242854
10,10,10,0.6,110,-9.82106040458506
10,10,10,0.6,112,-8.98867682466673
10,10,10,0.6,114,-18.018977027749
10,10,10,0.6,116,-12.0278362714497
10,10,10,0.6,118,-8.73378181186832
10,10,10,0.6,120,-10.7061508733009
10,10,10,0.6,122,-9.18383004647747
10,10,10,0.6,124,-7.08503313948106
10,10,10,0.6,126,-9.56765025060228
10,10,10,0.6,128,-8.33238444193088
10,10,10,0.6,130,-6.72803240466733
10,10,10,0.6,132,-8.73566184657789
10,10,10,0.6,134,-8.67742575162717
10,10,10,0.6,136,-7.23906611694055
10,10,10,0.6,138,-9.01224986535015
10,10,10,0.6,140,-8.9193392437037
10,10,10,0.6,142,-7.77133288903685
10,10,10,0.6,144,-8.3828162715449
10,10,10,0.6,146,-7.49563844986506
10,10,10,0.6,148,-8.0806270455523
10,10,10,0.6,150,-8.00307365647916
10,10,10,0.6,152,-5.61536538205818
10,10,10,0.6,154,-6.18465780159618
10,10,10,0.6,156,-6.84777007915956
10,10,10,0.6,158,-6.04823384135338
10,10,10,0.6,160,-5.71571655736973
10,10,10,0.6,162,-4.27126247103052
10,10,10,0.6,164,-4.58451937247695
10,10,10,0.6,166,-4.75724474142323
10,10,10,0.6,168,-2.10463789466559
10,10,10,0.6,170,-3.57945045911884
10,10,10,0.6,172,-4.59164000381732
10,10,10,0.6,174,-1.36048804142223
10,10,10,0.6,176,-1.58393047159897
10,10,10,0.6,178,-0.989201951724167
10,10,10,0.6,180,-0.453941085843244
10,5,12,0.6,0,-4.01855197835602
10,5,12,0.6,2,-3.62542965696486
10,5,12,0.6,4,-3.86514372375353
10,5,12,0.6,6,-4.65625932049556
10,5,12,0.6,8,-4.21986060308162
10,5,12,0.6,10,-2.81147366784252
10,5,12,0.6,12,-2.38320303282572
10,5,12,0.6,14,-3.22629969017702
10,5,12,0.6,16,-4.57365712995942
10,5,12,0.6,18,-5.4083712345659
10,5,12,0.6,20,-5.32772682725316
10,5,12,0.6,22,-4.89182485501804
10,5,12,0.6,24,-4.91190861951332
10,5,12,0.6,26,-5.51552392458511
10,5,12,0.6,28,-6.11054380277055
10,5,12,0.6,30,-6.13371660051145
10,5,12,0.6,32,-5.77160728750316
10,5,12,0.6,34,-5.58211122927138
10,5,12,0.6,36,-5.95678676790029
10,5,12,0.6,38,-6.80500206679359
10,5,12,0.6,40,-7.42363261040508
10,5,12,0.6,42,-7.30505756871264
10,5,12,0.6,44,-6.92711577975773
10,5,12,0.6,46,-6.87291438382969
10,5,12,0.6,48,-7.30329614254291
10,5,12,0.6,50,-7.92943070480282
10,5,12,0.6,52,-8.08888936435482
10,5,12,0.6,54,-7.65159655147508
10,5,12,0.6,56,-7.33903953527976
10,5,12,0.6,58,-7.73361685372051
10,5,12,0.6,60,-8.99403746518784
10,5,12,0.6,62,-10.6500929150193
10,5,12,0.6,64,-10.7171567621512
10,5,12,0.6,66,-8.76232462662695
10,5,12,0.6,68,-7.18531695916919
10,5,12,0.6,70,-7.07438192604947
10,5,12,0.6,72,-8.91748161750287
10,5,12,0.6,74,-13.4617771669234
10,5,12,0.6,76,-13.8950305385125
10,5,12,0.6,78,-7.48516392220142
10,5,12,0.6,80,-3.43732400119453
10,5,12,0.6,82,-0.949855251726849
10,5,12,0.6,84,0.601322901984465
10,5,12,0.6,86,1.53096124030184
10,5,12,0.6,88,2.02006763821798
10,5,12,0.6,90,2.17157619316324
10,5,12,0.6,92,2.02006763821797
10,5,12,0.6,94,1.53096124030182
10,5,12,0.6,96,0.60132290198441
10,5,12,0.6,98,-0.949855251726845
10,5,12,0.6,100,-3.4373240011945
10,5,12,0.6,102,-7.48516392220136
10,5,12,0.6,104,-13.8950305385126
10,5,12,0.6,106,-13.4617771669234
10,5,12,0.6,108,-8.91748161750281
10,5,12,0.6,110,-7.07438192604945
10,5,12,0.6,112,-7.18531695916917
10,5,12,0.6,114,-8.76232462662695
10,5,12,0.6,116,-10.7171567621513
10,5,12,0.6,118,-10.6500929150193
10,5,12,0.6,120,-8.99403746518786
10,5,12,0.6,122,-7.73361685372051
10,5,12,0.6,124,-7.33903953527979
10,5,12,0.6,126,-7.65159655147512
10,5,12,0.6,128,-8.0888893643548
10,5,12,0.6,130,-7.92943070480277
10,5,12,0.6,132,-7.3032961425429
10,5,12,0.6,134,-6.87291438382969
10,5,12,0.6,136,-6.92711577975773
10,5,12,0.6,138,-7.30505756871263
10,5,12,0.6,140,-7.42363261040507
10,5,12,0.6,142,-6.8050020667936
10,5,12,0.6,144,-5.95678676790029
10,5,12,0.6,146,-5.58211122927137
10,5,12,0.6,148,-5.77160728750314
10,5,12,0.6,150,-6.13371660051141
10,5,12,0.6,152,-6.11054380277052
10,5,12,0.6,154,-5.51552392458508
10,5,12,0.6,156,-4.91190861951331
10,5,12,0.6,158,-4.89182485501801
10,5,12,0.6,160,-5.32772682725313
10,5,12,0.6,162,-5.40837123456589
10,5,12,0.6,164,-4.5736571299594
10,5,12,0.6,166,-3.22629969017702
10,5,12,0.6,168,-2.38320303282571
10,5,12,0.6,170,-2.81147366784251
10,5,12,0.6,172,-4.2198606030816
10,5,12,0.6,174,-4.65625932049555
10,5,12,0.6,176,-3.86514372375353
10,5,12,0.6,178,-3.62542965696487
10,5,12,0.6,180,-4.01855197835602
10,7,12,0.6,0,-6.3683277692079
10,7,12,0.6,2,-4.51275366583123
10,7,12,0.6,4,-4.52691166533309
10,7,12,0.6,6,-3.55208221887596
10,7,12,0.6,8,-1.79973357372815
10,7,12,0.6,10,-2.39045987186629
10,7,12,0.6,12,-4.03693177001985
10,7,12,0.6,14,-5.17911843584545
10,7,12,0.6,16,-4.19025231562014
10,7,12,0.6,18,-3.90556234317778
10,7,12,0.6,20,-5.15647527711229
10,7,12,0.6,22,-6.20067492601551
10,7,12,0.6,24,-5.67987191447767
10,7,12,0.6,26,-5.55302038782173
10,7,12,0.6,28,-6.58976739506312
10,7,12,0.6,30,-6.97718979553839
10,7,12,0.6,32,-6.07227539578204
10,7,12,0.6,34,-6.02594804177292
10,7,12,0.6,36,-7.58543175018433
10,7,12,0.6,38,-8.14817492760549
10,7,12,0.6,40,-6.69656558025685
10,7,12,0.6,42,-6.36154590234468
10,7,12,0.6,44,-7.66112268430451
10,7,12,0.6,46,-8.55329870524833
10,7,12,0.6,48,-7.5198794852628
10,7,12,0.6,50,-6.83134389982432
10,7,12,0.6,52,-7.59488770767169
10,7,12,0.6,54,-8.26882559642867
10,7,12,0.6,56,-7.45979695797018
10,7,12,0.6,58,-7.38490494429987
10,7,12,0.6,60,-9.64064659850516
10,7,12,0.6,62,-13.0026296449188
10,7,12,0.6,64,-10.4301813613603
10,7,12,0.6,66,-7.81812137291126
10,7,12,0.6,68,-8.68270684166598
10,7,12,0.6,70,-14.5682711009318
10,7,12,0.6,72,-12.1356714876437
10,7,12,0.6,74,-6.4641659029841
10,7,12,0.6,76,-4.83212291579559
10,7,12,0.6,78,-5.05940652098095
10,7,12,0.6,80,-4.31976068554643
10,7,12,0.6,82,-1.68995206758585
10,7,12,0.6,84,0.566105677094387
10,7,12,0.6,86,1.72328325672625
10,7,12,0.6,88,2.04762152362581
10,7,12,0.6,90,2.05876738154463
10,7,12,0.6,92,2.04762152362586
10,7,12,0.6,94,1.72328325672626
10,7,12,0.6,96,0.566105677094365
10,7,12,0.6,98,-1.68995206758583
10,7,12,0.6,100,-4.31976068554638
10,7,12,0.6,102,-5.0594065209809
10,7,12,0.6,104,-4.83212291579563
10,7,12,0.6,106,-6.46416590298406
10,7,12,0.6,108,-12.1356714876436
10,7,12,0.6,110,-14.5682711009318
10,7,12,0.6,112,-8.68270684166596
10,7,12,0.6,114,-7.81812137291122
10,7,12,0.6,116,-10.4301813613603
10,7,12,0.6,118,-13.0026296449189
10,7,12,0.6,120,-9.64064659850525
10,7,12,0.6,122,-7.38490494429987
