"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(GainTotal) []"
10,7,90,0.6,96.3,7.16718017642244
10,7,90,0.6,96.4,6.72400823026946
10,7,90,0.6,96.5,6.26005058282765
10,7,90,0.6,96.6,5.77349002266287
10,7,90,0.6,96.7,5.2622290032631
10,7,90,0.6,96.8,4.72382882014116
10,7,90,0.6,96.9,4.15543135554357
10,7,90,0.6,97,3.55365704795469
10,7,90,0.6,97.1,2.91446988695882
10,7,90,0.6,97.2,2.23299581239175
10,7,90,0.6,97.3,1.50327387991006
10,7,90,0.6,97.4,0.717908105190417
10,7,90,0.6,97.5,-0.132431379246432
10,7,90,0.6,97.6,-1.05974284820203
10,7,90,0.6,97.7,-2.07980924331696
10,7,90,0.6,97.8,-3.21395827983256
10,7,90,0.6,97.9,-4.49196084977801
10,7,90,0.6,98,-5.95705505482341
10,7,90,0.6,98.1,-7.67519454921958
10,7,90,0.6,98.2,-9.75325015417857
10,7,90,0.6,98.3,-12.3768254543527
10,7,90,0.6,98.4,-15.8804777647881
10,7,90,0.6,98.5,-20.5827230254813
10,7,90,0.6,98.6,-22.5079442311624
10,7,90,0.6,98.7,-18.1219207777896
10,7,90,0.6,98.8,-14.3039451809506
10,7,90,0.6,98.9,-11.5658069823258
10,7,90,0.6,99,-9.49868573646955
10,7,90,0.6,99.1,-7.86102566851347
10,7,90,0.6,99.2,-6.51751981046424
10,7,90,0.6,99.3,-5.38718724126849
10,7,90,0.6,99.4,-4.41829175131424
10,7,90,0.6,99.5,-3.57595541090388
10,7,90,0.6,99.6,-2.83562392553772
10,7,90,0.6,99.7,-2.17939207907398
10,7,90,0.6,99.8,-1.59382027690924
10,7,90,0.6,99.9,-1.06857506842477
10,7,90,0.6,100,-0.595548524623264
10,7,90,0.6,100.1,-0.168268211936635
10,7,90,0.6,100.2,0.218509781584554
10,7,90,0.6,100.3,0.569088720359604
10,7,90,0.6,100.4,0.887039383928838
10,7,90,0.6,100.5,1.17535353640987
10,7,90,0.6,100.6,1.43655903219742
10,7,90,0.6,100.7,1.6728074772609
10,7,90,0.6,100.8,1.88594190742248
10,7,90,0.6,100.9,2.07754968217316
10,7,90,0.6,101,2.24900428011386
10,7,90,0.6,101.1,2.4014986515378
10,7,90,0.6,101.2,2.53607206904757
10,7,90,0.6,101.3,2.65363191355539
10,7,90,0.6,101.4,2.75497147291983
10,7,90,0.6,101.5,2.84078456942414
10,7,90,0.6,101.6,2.91167764063188
10,7,90,0.6,101.7,2.9681797557321
10,7,90,0.6,101.8,3.0107509424562
10,7,90,0.6,101.9,3.03978911832602
10,7,90,0.6,102,3.05563585754399
10,7,90,0.6,102.1,3.0585811763589
10,7,90,0.6,102.2,3.04886748169313
10,7,90,0.6,102.3,3.02669279758527
10,7,90,0.6,102.4,2.99221335967151
10,7,90,0.6,102.5,2.9455456480293
10,7,90,0.6,102.6,2.88676791214145
10,7,90,0.6,102.7,2.8159212276345
10,7,90,0.6,102.8,2.73301011211565
10,7,90,0.6,102.9,2.63800271631131
10,7,90,0.6,103,2.53083059630765
10,7,90,0.6,103.1,2.41138806258334
10,7,90,0.6,103.2,2.27953109127307
10,7,90,0.6,103.3,2.13507577231374
10,7,90,0.6,103.4,1.97779625732259
10,7,90,0.6,103.5,1.80742215675653
10,7,90,0.6,103.6,1.6236353204839
10,7,90,0.6,103.7,1.42606591763875
10,7,90,0.6,103.8,1.21428770960902
10,7,90,0.6,103.9,0.987812383056114
10,7,90,0.6,104,0.746082776476373
10,7,90,0.6,104.1,0.488464792012275
10,7,90,0.6,104.2,0.214237731395996
10,7,90,0.6,104.3,-0.0774172723813268
10,7,90,0.6,104.4,-0.387431142498064
10,7,90,0.6,104.5,-0.716863591377361
10,7,90,0.6,104.6,-1.06692337143362
10,7,90,0.6,104.7,-1.43899290604667
10,7,90,0.6,104.8,-1.83465841425399
10,7,90,0.6,104.9,-2.25574697446767
10,7,90,0.6,105,-2.70437241231749
10,7,90,0.6,105.1,-3.18299248000813
10,7,90,0.6,105.2,-3.69448056057599
10,7,90,0.6,105.3,-4.24221612144622
10,7,90,0.6,105.4,-4.83019937780841
10,7,90,0.6,105.5,-5.4631970454797
10,7,90,0.6,105.6,-6.14692735976533
10,7,90,0.6,105.7,-6.8882927417182
10,7,90,0.6,105.8,-7.69566487030477
10,7,90,0.6,105.9,-8.57921203349734
10,7,90,0.6,106,-9.55121236024416
10,7,90,0.6,106.1,-10.6261637460622
10,7,90,0.6,106.2,-11.8201283769254
10,7,90,0.6,106.3,-13.1477066387771
10,7,90,0.6,106.4,-14.6121720819914
10,7,90,0.6,106.5,-16.1772214134578
10,7,90,0.6,106.6,-17.6983671005443
10,7,90,0.6,106.7,-18.8218896086755
10,7,90,0.6,106.8,-19.0663295723679
10,7,90,0.6,106.9,-18.320137179196
10,7,90,0.6,107,-16.9977175231245
10,7,90,0.6,107.1,-15.5312565471014
10,7,90,0.6,107.2,-14.1308454886185
10,7,90,0.6,107.3,-12.8612282571576
10,7,90,0.6,107.4,-11.7286463583194
10,7,90,0.6,107.5,-10.7208569051749
10,7,90,0.6,107.6,-9.82176475293453
10,7,90,0.6,107.7,-9.01616011592228
10,7,90,0.6,107.8,-8.29095455991566
10,7,90,0.6,107.9,-7.63525015186326
10,7,90,0.6,108,-7.04006612683964
10,7,90,0.6,108.1,-6.49800590419226
10,7,90,0.6,108.2,-6.00295407234864
10,7,90,0.6,108.3,-5.54982483476622
10,7,90,0.6,108.4,-5.13436059741645
10,7,90,0.6,108.5,-4.75297294466779
10,7,90,0.6,108.6,-4.40261753829288
10,7,90,0.6,108.7,-4.08069554549534
10,7,90,0.6,108.8,-3.78497563356049
10,7,90,0.6,108.9,-3.51353188590514
10,7,90,0.6,109,-3.26469407406893
10,7,90,0.6,109.1,-3.03700756320397
10,7,90,0.6,109.2,-2.82920077229952
10,7,90,0.6,109.3,-2.64015859721898
10,7,90,0.6,109.4,-2.46890057183723
10,7,90,0.6,109.5,-2.31456281984096
10,7,90,0.6,109.6,-2.17638305986604
10,7,90,0.6,109.7,-2.05368808656539
10,7,90,0.6,109.8,-1.94588327262625
10,7,90,0.6,109.9,-1.85244373099619
10,7,90,0.6,110,-1.77290684957435
10,7,90,0.6,110.1,-1.70686596749229
10,7,90,0.6,110.2,-1.65396500667886
10,7,90,0.6,110.3,-1.61389390750893
10,7,90,0.6,110.4,-1.58638474512919
10,7,90,0.6,110.5,-1.57120842514838
10,7,90,0.6,110.6,-1.56817187496957
10,7,90,0.6,110.7,-1.57711566107439
10,7,90,0.6,110.8,-1.59791197371385
10,7,90,0.6,110.9,-1.63046292923683
10,7,90,0.6,111,-1.67469914707329
10,7,90,0.6,111.1,-1.73057856343736
10,7,90,0.6,111.2,-1.79808544728458
10,7,90,0.6,111.3,-1.87722958600658
10,7,90,0.6,111.4,-1.96804560876639
10,7,90,0.6,111.5,-2.0705924141151
10,7,90,0.6,111.6,-2.18495266538401
10,7,90,0.6,111.7,-2.31123231192201
10,7,90,0.6,111.8,-2.44956008602198
10,7,90,0.6,111.9,-2.6000869136086
10,7,90,0.6,112,-2.76298516041026
10,7,90,0.6,112.1,-2.9384476130251
10,7,90,0.6,112.2,-3.12668606414847
10,7,90,0.6,112.3,-3.32792933075425
10,7,90,0.6,112.4,-3.54242047989479
10,7,90,0.6,112.5,-3.77041296461352
10,7,90,0.6,112.6,-4.01216527649652
10,7,90,0.6,112.7,-4.26793359421184
10,7,90,0.6,112.8,-4.53796173958694
10,7,90,0.6,112.9,-4.822467532832
10,7,90,0.6,113,-5.12162435298852
10,7,90,0.6,113.1,-5.43553634435368
10,7,90,0.6,113.2,-5.7642052523967
10,7,90,0.6,113.3,-6.10748631993233
10,7,90,0.6,113.4,-6.46503004357121
10,7,90,0.6,113.5,-6.83620594385784
10,7,90,0.6,113.6,-7.22000398798773
10,7,90,0.6,113.7,-7.61490922250348
10,7,90,0.6,113.8,-8.01874607884118
10,7,90,0.6,113.9,-8.42849164010368
10,7,90,0.6,114,-8.84006332015641
10,7,90,0.6,114.1,-9.24809775081392
10,7,90,0.6,114.2,-9.64575594481902
10,7,90,0.6,114.3,-10.0246151457539
10,7,90,0.6,114.4,-10.3747357901918
10,7,90,0.6,114.5,-10.685009827037
10,7,90,0.6,114.6,-10.9438811605037
10,7,90,0.6,114.7,-11.1404540651614
10,7,90,0.6,114.8,-11.2658642922554
10,7,90,0.6,114.9,-11.3146226032593
10,7,90,0.6,115,-11.2855472877084
10,7,90,0.6,115.1,-11.1819740402496
10,7,90,0.6,115.2,-11.0111685161055
10,7,90,0.6,115.3,-10.7831464597079
10,7,90,0.6,115.4,-10.5092715819776
10,7,90,0.6,115.5,-10.2009854115802
10,7,90,0.6,115.6,-9.86888147266942
10,7,90,0.6,115.7,-9.52217356423867
10,7,90,0.6,115.8,-9.16849727178744
10,7,90,0.6,115.9,-8.81394051426093
10,7,90,0.6,116,-8.46320301563371
10,7,90,0.6,116.1,-8.11980963149149
10,7,90,0.6,116.2,-7.78633017169468
10,7,90,0.6,116.3,-7.46458045427885
10,7,90,0.6,116.4,-7.15579406899393
10,7,90,0.6,116.5,-6.86076291426989
10,7,90,0.6,116.6,-6.57994890607196
10,7,90,0.6,116.7,-6.31357100545367
10,7,90,0.6,116.8,-6.06167204810045
10,7,90,0.6,116.9,-5.82416951657993
10,7,90,0.6,117,-5.60089379103076
10,7,90,0.6,117.1,-5.39161676292625
10,7,90,0.6,117.2,-5.19607309909263
10,7,90,0.6,117.3,-5.01397593594615
10,7,90,0.6,117.4,-4.8450283720988
10,7,90,0.6,117.5,-4.68893180217957
10,7,90,0.6,117.6,-4.54539188230593
10,7,90,0.6,117.7,-4.41412272400017
10,7,90,0.6,117.8,-4.29484976591101
10,7,90,0.6,117.9,-4.1873116609578
10,7,90,0.6,118,-4.09126143201773
10,7,90,0.6,118.1,-4.0064670854661
10,7,90,0.6,118.2,-3.93271182363975
10,7,90,0.6,118.3,-3.86979396078842
10,7,90,0.6,118.4,-3.81752661934812
10,7,90,0.6,118.5,-3.77573726221608
10,7,90,0.6,118.6,-3.74426710043613
10,7,90,0.6,118.7,-3.72297040307302
10,7,90,0.6,118.8,-3.71171372608287
10,7,90,0.6,118.9,-3.71037506895448
10,7,90,0.6,119,-3.71884296123682
10,7,90,0.6,119.1,-3.73701547533395
10,7,90,0.6,119.2,-3.7647991568004
10,7,90,0.6,119.3,-3.80210785852205
10,7,90,0.6,119.4,-3.84886146037521
10,7,90,0.6,119.5,-3.90498445104753
10,7,90,0.6,119.6,-3.97040434347162
10,7,90,0.6,119.7,-4.04504988965431
10,7,90,0.6,119.8,-4.12884905442128
10,7,90,0.6,119.9,-4.22172670066685
10,7,90,0.6,120,-4.32360193101337
10,7,90,0.6,120.1,-4.43438502235543
10,7,90,0.6,120.2,-4.55397388064886
10,7,90,0.6,120.3,-4.68224993369956
10,7,90,0.6,120.4,-4.8190733699916
10,7,90,0.6,120.5,-4.96427762239323
10,7,90,0.6,120.6,-5.11766298791136
10,7,90,0.6,120.7,-5.27898927003129
10,7,90,0.6,120.8,-5.44796733081674
10,7,90,0.6,120.9,-5.62424944897824
10,7,90,0.6,121,-5.80741840186098
10,7,90,0.6,121.1,-5.99697522947846
10,7,90,0.6,121.2,-6.19232570467121
10,7,90,0.6,121.3,-6.39276563416791
10,7,90,0.6,121.4,-6.59746526103961
10,7,90,0.6,121.5,-6.80545324041729
10,7,90,0.6,121.6,-7.01560092641137
10,7,90,0.6,121.7,-7.22660804302225
10,7,90,0.6,121.8,-7.43699120935626
10,7,90,0.6,121.9,-7.6450772261531
10,7,90,0.6,122,-7.84900345708028
10,7,90,0.6,122.1,-8.04672797097855
10,7,90,0.6,122.2,-8.23605222906292
10,7,90,0.6,122.3,-8.41465885161062
10,7,90,0.6,122.4,-8.5801662223447
10,7,90,0.6,122.5,-8.73020026552539
10,7,90,0.6,122.6,-8.86248164733942
10,7,90,0.6,122.7,-8.97492407489115
10,7,90,0.6,122.8,-9.06573668139586
10,7,90,0.6,122.9,-9.13352128235408
10,7,90,0.6,123,-9.17735422827129
10,7,90,0.6,123.1,-9.19684319523864
10,7,90,0.6,123.2,-9.19215171339172
10,7,90,0.6,123.3,-9.16398819987675
10,7,90,0.6,123.4,-9.1135609391829
10,7,90,0.6,123.5,-9.04250481075053
10,7,90,0.6,123.6,-8.95278867742208
10,7,90,0.6,123.7,-8.84661368711866
10,7,90,0.6,123.8,-8.72631228464813
10,7,90,0.6,123.9,-8.59425589509254
10,7,90,0.6,124,-8.45277666470408
10,7,90,0.6,124.1,-8.3041059668714
10,7,90,0.6,124.2,-8.15033007323554
10,7,90,0.6,124.3,-7.99336170315535
10,7,90,0.6,124.4,-7.83492514669529
10,7,90,0.6,124.5,-7.67655221983371
10,7,90,0.6,124.6,-7.51958630464807
10,7,90,0.6,124.7,-7.36519199260312
10,7,90,0.6,124.8,-7.21436825085947
10,7,90,0.6,124.9,-7.067963471603
10,7,90,0.6,125,-6.92669118093253
10,7,90,0.6,125.1,-6.79114554431314
10,7,90,0.6,125.2,-6.66181609807081
10,7,90,0.6,125.3,-6.539101361725
10,7,90,0.6,125.4,-6.42332115173961
10,7,90,0.6,125.5,-6.31472753382354
10,7,90,0.6,125.6,-6.21351442881567
10,7,90,0.6,125.7,-6.11982593598264
10,7,90,0.6,125.8,-6.03376346522639
10,7,90,0.6,125.9,-5.95539178260526
10,7,90,0.6,126,-5.88474407652107
10,7,90,0.6,126.1,-5.82182614852423
10,7,90,0.6,126.2,-5.76661982547271
10,7,90,0.6,126.3,-5.71908568055567
10,7,90,0.6,126.4,-5.67916514065656
10,7,90,0.6,126.5,-5.64678204750088
10,7,90,0.6,126.6,-5.62184373050553
10,7,90,0.6,126.7,-5.60424164055357
10,7,90,0.6,126.8,-5.59385158624032
10,7,90,0.6,126.9,-5.59053360760783
10,7,90,0.6,127,-5.59413151707677
10,7,90,0.6,127.1,-5.60447213327629
10,7,90,0.6,127.2,-5.62136423084361
10,7,90,0.6,127.3,-5.6445972281121
10,7,90,0.6,127.4,-5.67393963506066
10,7,90,0.6,127.5,-5.70913728610504
10,7,90,0.6,127.6,-5.74991138646471
10,7,90,0.6,127.7,-5.79595640712229
10,7,90,0.6,127.8,-5.84693787201071
10,7,90,0.6,127.9,-5.90249009217353
10,7,90,0.6,128,-5.96221391536126
10,7,90,0.6,128.1,-6.02567457580241
10,7,90,0.6,128.2,-6.09239974753577
10,7,90,0.6,128.3,-6.16187792519138
10,7,90,0.6,128.4,-6.2335572776067
10,7,90,0.6,128.5,-6.30684514080433
10,7,90,0.6,128.6,-6.38110833572242
10,7,90,0.6,128.7,-6.4556745101201
10,7,90,0.6,128.8,-6.52983471010868
10,7,90,0.6,128.9,-6.60284738108973
10,7,90,0.6,129,-6.67394397656646
10,7,90,0.6,129.1,-6.7423363125629
10,7,90,0.6,129.2,-6.80722574227605
10,7,90,0.6,129.3,-6.86781413876084
10,7,90,0.6,129.4,-6.92331656403145
10,7,90,0.6,129.5,-6.97297537542895
10,7,90,0.6,129.6,-7.01607538272345
10,7,90,0.6,129.7,-7.05195953428004
10,7,90,0.6,129.8,-7.08004449285328
10,7,90,0.6,129.9,-7.09983537767988
10,7,90,0.6,130,-7.11093891499652
10,7,90,0.6,130.1,-7.11307426549325
10,7,90,0.6,130.2,-7.10608088950252
10,7,90,0.6,130.3,-7.08992296542016
10,7,90,0.6,130.4,-7.06469008148138
10,7,90,0.6,130.5,-7.03059415544601
10,7,90,0.6,130.6,-6.98796277607806
10,7,90,0.6,130.7,-6.93722937884546
10,7,90,0.6,130.8,-6.87892084367296
10,7,90,0.6,130.9,-6.81364321925814
10,7,90,0.6,131,-6.74206632949405
10,7,90,0.6,131.1,-6.66490800488153
10,7,90,0.6,131.2,-6.58291861483426
10,7,90,0.6,131.3,-6.49686646984813
10,7,90,0.6,131.4,-6.4075245320447
10,7,90,0.6,131.5,-6.31565873449593
10,7,90,0.6,131.6,-6.22201807737001
10,7,90,0.6,131.7,-6.12732655204942
10,7,90,0.6,131.8,-6.03227684883158
10,7,90,0.6,131.9,-5.93752573192865
10,7,90,0.6,132,-5.84369091672914
10,7,90,0.6,132.1,-5.7513492562149
10,7,90,0.6,132.2,-5.66103603250436
10,7,90,0.6,132.3,-5.57324515177171
10,7,90,0.6,132.4,-5.48843005245673
10,7,90,0.6,132.5,-5.40700515434655
10,7,90,0.6,132.6,-5.32934769699568
10,7,90,0.6,132.7,-5.25579983791432
10,7,90,0.6,132.8,-5.18667090245276
10,7,90,0.6,132.9,-5.12223969731881
10,7,90,0.6,133,-5.0627568175852
10,7,90,0.6,133.1,-5.00844689258073
10,7,90,0.6,133.2,-4.95951072915698
10,7,90,0.6,133.3,-4.91612732157525
10,7,90,0.6,133.4,-4.87845570584009
10,7,90,0.6,133.5,-4.84663664295327
10,7,90,0.6,133.6,-4.8207941205238
10,7,90,0.6,133.7,-4.80103666567375
10,7,90,0.6,133.8,-4.78745846446586
10,7,90,0.6,133.9,-4.78014028433501
10,7,90,0.6,134,-4.77915019641078
10,7,90,0.6,134.1,-4.78454409430994
10,7,90,0.6,134.2,-4.79636600509637
10,7,90,0.6,134.3,-4.81464818673084
10,7,90,0.6,134.4,-4.83941100457591
10,7,90,0.6,134.5,-4.87066257744591
10,7,90,0.6,134.6,-4.90839818138097
10,7,90,0.6,134.7,-4.9525993968615
10,7,90,0.6,134.8,-5.00323298265903
10,7,90,0.6,134.9,-5.0602494570607
10,7,90,0.6,135,-5.12358136497241
10,7,90,0.6,135.1,-5.19314120760325
10,7,90,0.6,135.2,-5.26881901035316
10,7,90,0.6,135.3,-5.35047950453071
10,7,90,0.6,135.4,-5.43795890012116
10,7,90,0.6,135.5,-5.53106123062924
10,7,90,0.6,135.6,-5.62955425784517
10,7,90,0.6,135.7,-5.73316493521333
10,7,90,0.6,135.8,-5.84157444450947
10,7,90,0.6,135.9,-5.95441284313937
10,7,90,0.6,136,-6.07125339007299
10,7,90,0.6,136.1,-6.19160665879865
10,7,90,0.6,136.2,-6.31491459712208
10,7,90,0.6,136.3,-6.44054475713389
10,7,90,0.6,136.4,-6.56778499429647
10,7,90,0.6,136.5,-6.69583902094644
10,7,90,0.6,136.6,-6.82382329290304
10,7,90,0.6,136.7,-6.95076580147194
10,7,90,0.6,136.8,-7.0756074261455
10,7,90,0.6,136.9,-7.19720656032011
10,7,90,0.6,137,-7.31434773348558
10,7,90,0.6,137.1,-7.42575489537564
10,7,90,0.6,137.2,-7.53010987679495
10,7,90,0.6,137.3,-7.62607627884296
10,7,90,0.6,137.4,-7.71232865856745
10,7,90,0.6,137.5,-7.78758638475423
10,7,90,0.6,137.6,-7.85065096781568
10,7,90,0.6,137.7,-7.90044508590924
10,7,90,0.6,137.8,-7.93605102314222
10,7,90,0.6,137.9,-7.95674590457276
10,7,90,0.6,138,-7.96203104767396
10,7,90,0.6,138.1,-7.95165300892352
10,7,90,0.6,138.2,-7.92561449076951
10,7,90,0.6,138.3,-7.88417412764336
10,7,90,0.6,138.4,-7.82783517174309
10,7,90,0.6,138.5,-7.75732409819803
10,7,90,0.6,138.6,-7.67356099389497
10,7,90,0.6,138.7,-7.57762416843362
10,7,90,0.6,138.8,-7.47071167119498
10,7,90,0.6,138.9,-7.35410232137965
10,7,90,0.6,139,-7.2291185178247
10,7,90,0.6,139.1,-7.09709258422404
10,7,90,0.6,139.2,-6.95933782249366
10,7,90,0.6,139.3,-6.81712487929901
10,7,90,0.6,139.4,-6.67166354040538
10,7,90,0.6,139.5,-6.52408968865781
10,7,90,0.6,139.6,-6.3754569031977
10,7,90,0.6,139.7,-6.22673203093856
10,7,90,0.6,139.8,-6.07879400663917
10,7,90,0.6,139.9,-5.93243521137099
10,7,90,0.6,140,-5.78836471765061
10,7,90,0.6,140.1,-5.64721285326787
10,7,90,0.6,140.2,-5.50953660968407
10,7,90,0.6,140.3,-5.37582551416282
10,7,90,0.6,140.4,-5.24650767084929
10,7,90,0.6,140.5,-5.121955751263
10,7,90,0.6,140.6,-5.00249277776496
10,7,90,0.6,140.7,-4.88839759464897
10,7,90,0.6,140.8,-4.77990996156807
10,7,90,0.6,140.9,-4.67723523447949
10,7,90,0.6,141,-4.58054862173325
10,7,90,0.6,141.1,-4.48999901886088
10,7,90,0.6,141.2,-4.40571243640436
10,7,90,0.6,141.3,-4.32779504195707
10,7,90,0.6,141.4,-4.25633584142512
10,7,90,0.6,141.5,-4.19140902616806
10,7,90,0.6,141.6,-4.13307601274885
10,7,90,0.6,141.7,-4.08138720099613
10,7,90,0.6,141.8,-4.03638347431501
10,7,90,0.6,141.9,-3.99809746393694
10,7,90,0.6,142,-3.966554596264
10,7,90,0.6,142.1,-3.94177393976805
10,7,90,0.6,142.2,-3.923768865135
10,7,90,0.6,142.3,-3.91254752955266
10,7,90,0.6,142.4,-3.908113193257
10,7,90,0.6,142.5,-3.91046437368189
10,7,90,0.6,142.6,-3.91959483980838
10,7,90,0.6,142.7,-3.93549344656676
10,7,90,0.6,142.8,-3.95814380639768
10,7,90,0.6,142.9,-3.9875237923202
10,7,90,0.6,143,-4.02360486406912
10,7,90,0.6,143.1,-4.06635120605895
10,7,90,0.6,143.2,-4.11571866311057
10,7,90,0.6,143.3,-4.17165345707684
10,7,90,0.6,143.4,-4.23409066476934
10,7,90,0.6,143.5,-4.30295243501698
10,7,90,0.6,143.6,-4.37814592040344
10,7,90,0.6,143.7,-4.45956089743192
10,7,90,0.6,143.8,-4.54706704781609
10,7,90,0.6,143.9,-4.64051087366949
10,7,90,0.6,144,-4.739712221039
10,7,90,0.6,144.1,-4.84446039014858
10,7,90,0.6,144.2,-4.95450981768681
10,7,90,0.6,144.3,-5.06957532749492
10,7,90,0.6,144.4,-5.1893269623014
10,7,90,0.6,144.5,-5.31338443211104
10,7,90,0.6,144.6,-5.44131124604922
10,7,90,0.6,144.7,-5.57260863549261
10,7,90,0.6,144.8,-5.70670942864421
10,7,90,0.6,144.9,-5.8429721013481
10,7,90,0.6,145,-5.98067530600565
10,7,90,0.6,145.1,-6.11901326853286
10,7,90,0.6,145.2,-6.25709253866826
10,7,90,0.6,145.3,-6.39393067465264
10,7,90,0.6,145.4,-6.52845752832241
10,7,90,0.6,145.5,-6.65951985523194
10,7,90,0.6,145.6,-6.78588998617379
10,7,90,0.6,145.7,-6.90627923757002
10,7,90,0.6,145.8,-7.01935658434143
10,7,90,0.6,145.9,-7.12377285009378
10,7,90,0.6,146,-7.21819027713622
10,7,90,0.6,146.1,-7.30131683340494
10,7,90,0.6,146.2,-7.3719440311643
10,7,90,0.6,146.3,-7.42898643867606
10,7,90,0.6,146.4,-7.47152055107585
10,7,90,0.6,146.5,-7.49882035267438
10,7,90,0.6,146.6,-7.51038684281082
10,7,90,0.6,146.7,-7.5059690696946
10,7,90,0.6,146.8,-7.48557482359938
10,7,90,0.6,146.9,-7.44947001826089
10,7,90,0.6,147,-7.39816681473742
10,7,90,0.6,147.1,-7.33240155900778
10,7,90,0.6,147.2,-7.25310445887092
10,7,90,0.6,147.3,-7.16136349977325
10,7,90,0.6,147.4,-7.05838533583698
10,7,90,0.6,147.5,-6.94545580035092
10,7,90,0.6,147.6,-6.82390232252305
10,7,90,0.6,147.7,-6.69506000947697
10,7,90,0.6,147.8,-6.56024255614439
10,7,90,0.6,147.9,-6.42071856891138
10,7,90,0.6,148,-6.27769339395577
10,7,90,0.6,148.1,-6.13229616159683
10,7,90,0.6,148.2,-5.98557150177762
10,7,90,0.6,148.3,-5.83847524282483
10,7,90,0.6,148.4,-5.69187335521077
10,7,90,0.6,148.5,-5.5465434197108
10,7,90,0.6,148.6,-5.40317796153498
10,7,90,0.6,148.7,-5.26238907878857
10,7,90,0.6,148.8,-5.12471388973084
10,7,90,0.6,148.9,-4.99062041817895
10,7,90,0.6,149,-4.86051362347678
10,7,90,0.6,149.1,-4.73474135727066
10,7,90,0.6,149.2,-4.61360009269485
10,7,90,0.6,149.3,-4.4973403226936
10,7,90,0.6,149.4,-4.38617156418652
10,7,90,0.6,149.5,-4.280266935102
10,7,90,0.6,149.6,-4.17976729357102
10,7,90,0.6,149.7,-4.08478494434605
10,7,90,0.6,149.8,-3.99540692817031
10,7,90,0.6,149.9,-3.91169791657488
10,7,90,0.6,150,-3.83370273840793
10,7,90,0.6,150.1,-3.76144856610154
10,7,90,0.6,150.2,-3.69494678988336
10,7,90,0.6,150.3,-3.63419460732588
10,7,90,0.6,150.4,-3.57917635416237
10,7,90,0.6,150.5,-3.52986460045725
10,7,90,0.6,150.6,-3.48622103420194
10,7,90,0.6,150.7,-3.44819715235578
10,7,90,0.6,150.8,-3.41573477737211
10,7,90,0.6,150.9,-3.38876641541023
10,7,90,0.6,151,-3.36721547078809
10,7,90,0.6,151.1,-3.35099632981393
10,7,90,0.6,151.2,-3.34001432596902
10,7,90,0.6,151.3,-3.33416559752623
10,7,90,0.6,151.4,-3.33333684808647
10,7,90,0.6,151.5,-3.33740502022162
10,7,90,0.6,151.6,-3.34623689243536
10,7,90,0.6,151.7,-3.35968861000919
10,7,90,0.6,151.8,-3.37760516100276
10,7,90,0.6,151.9,-3.39981980973479
10,7,90,0.6,152,-3.42615350149246
10,7,90,0.6,152.1,-3.45641425400121
10,7,90,0.6,152.2,-3.49039655332741
10,7,90,0.6,152.3,-3.52788077435904
10,7,90,0.6,152.4,-3.56863264877089
10,7,90,0.6,152.5,-3.61240280636673
10,7,90,0.6,152.6,-3.65892641880235
10,7,90,0.6,152.7,-3.70792297779607
10,7,90,0.6,152.8,-3.75909624284769
10,7,90,0.6,152.9,-3.81213439599548
10,7,90,0.6,153,-3.86671044295878
10,7,90,0.6,153.1,-3.92248290083705
10,7,90,0.6,153.2,-3.97909681199513
10,7,90,0.6,153.3,-4.03618512148641
10,7,90,0.6,153.4,-4.09337045097117
10,7,90,0.6,153.5,-4.15026729522661
10,7,90,0.6,153.6,-4.20648465775758
10,7,90,0.6,153.7,-4.2616291295499
10,7,90,0.6,153.8,-4.31530839970995
10,7,90,0.6,153.9,-4.36713516886424
10,7,90,0.6,154,-4.41673141630278
10,7,90,0.6,154.1,-4.46373295078021
10,7,90,0.6,154.2,-4.50779415377472
10,7,90,0.6,154.3,-4.54859280423912
10,7,90,0.6,154.4,-4.58583485701243
10,7,90,0.6,154.5,-4.61925903469628
10,7,90,0.6,154.6,-4.64864108641805
10,7,90,0.6,154.7,-4.67379756769136
10,7,90,0.6,154.8,-4.69458900426971
10,7,90,0.6,154.9,-4.71092231959408
10,7,90,0.6,155,-4.72275242959769
10,7,90,0.6,155.1,-4.73008293900472
10,7,90,0.6,155.2,-4.73296590799327
10,7,90,0.6,155.3,-4.73150069489291
10,7,90,0.6,155.4,-4.72583191695818
10,7,90,0.6,155.5,-4.71614660473084
10,7,90,0.6,155.6,-4.70267065392736
10,7,90,0.6,155.7,-4.68566470048485
10,7,90,0.6,155.8,-4.6654195583689
10,7,90,0.6,155.9,-4.64225136564962
10,7,90,0.6,156,-4.61649658253832
10,7,90,0.6,156.1,-4.58850697644641
10,7,90,0.6,156.2,-4.55864471498543
10,7,90,0.6,156.3,-4.5272776697174
10,7,90,0.6,156.4,-4.49477501299327
10,7,90,0.6,156.5,-4.46150316888607
10,7,90,0.6,156.6,-4.42782215836299
10,7,90,0.6,156.7,-4.39408235947528
10,7,90,0.6,156.8,-4.36062168622897
10,7,90,0.6,156.9,-4.32776317538701
10,7,90,0.6,157,-4.29581295892703
10,7,90,0.6,157.1,-4.2650585912284
10,7,90,0.6,157.2,-4.23576769409743
10,7,90,0.6,157.3,-4.20818687917597
10,7,90,0.6,157.4,-4.18254090577326
10,7,90,0.6,157.5,-4.15903203234135
10,7,90,0.6,157.6,-4.13783952133967
